,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
57,57,2019,2,Cell stem cell,yylncT Defines a Class of Divergently Transcribed lncRNAs and Safeguards the T-mediated Mesodermal Commitment of Human PSCs,"stefan.frank.germany.cologne,gaurav.ahuja.germany.cologne,deniz.bartsch.germany.cologne,nicole.russ.germany.cologne,wenjie.yao.germany.cologne,joseph_chaochung.kuo.germany.aachen,jenspeter.derks.germany.cologne,vijay_suresh.akhade.sweden.gothenburg,janerik.messling.germany.cologne,marie.gramm.germany.cologne,rizwan.rehimi.germany.cologne,natalia_emilse.vargas.germany.cologne,alina.kuroczik.germany.cologne,tsunpo.yang.germany.cologne,raja_ghazanfar_ali.sahito.germany.cologne,julia.franzen.germany.aachen,juergen.hescheler.germany.cologne,agapios.sachinidis.germany.cologne,martin.peifer.germany.cologne,alvaro.radaiglesias.germany.cologne,meena.kanduri.sweden.gothenburg,ivan_g.costa.germany.aachen,chandrasekhar.kanduri.sweden.gothenburg,leo.kurian.germany.cologne"
58,58,2019,2,Cell stem cell,Human Intestinal Allografts Contain Functional Hematopoietic Stem and Progenitor Cells that Are Maintained by a Circulating Pool,"jianing.fu.usa.newyork,julien.zuber.usa.newyork,mercedes.martinez.usa.newyork,brittany.shonts.usa.newyork,aleksandar.obradovic.usa.newyork,hui.wang.usa.newyork,saiping.lau.usa.newyork,amy.xia.usa.newyork,elizabeth_e.waffarn.usa.newyork,kristjana.frangaj.usa.newyork,thomas_m.savage.usa.newyork,michael_t.simpson.usa.newyork,suxiao.yang.usa.newyork,xinzheng_v.guo.usa.newyork,michelle.miron.usa.newyork,takashi.senda.usa.newyork,kortney.rogers.usa.newyork,adeeb.rahman.usa.newyork,siuhong.ho.usa.newyork,yufeng.shen.usa.newyork,adam.griesemer.usa.newyork,donna_l.farber.usa.newyork,tomoaki.kato.usa.newyork,megan.sykes.usa.newyork"
59,59,2019,2,Cell stem cell,Mesenchymal Precursor Cells in Adult Nerves Contribute to Mammalian Tissue Repair and Regeneration,"matthew_j.carr.canada.toronto,jeremy_s.toma.canada.toronto,adam_p_w.johnston.canada.toronto,patrick_e.steadman.canada.toronto,scott_a.yuzwa.canada.toronto,neemat.mahmud.canada.toronto,paul_w.frankland.canada.toronto,david_r.kaplan.canada.toronto,freda_d.miller.canada.toronto"
63,63,2019,2,Cell metabolism,Starvation and Pseudo-Starvation as Drivers of Cancer Metastasis through Translation Reprogramming,"custodia.garcajimnez.spain.madrid,colin_r.goding.united_kingdom.headington"
66,66,2019,2,Cell metabolism,Reactivation of Dihydroorotate Dehydrogenase-Driven Pyrimidine Biosynthesis Restores Tumor Growth of Respiration-Deficient Cancer Cells,"martina.bajzikova.czech_republic.prague,jaromira.kovarova.czech_republic.prague,ana_r.coelho.portugal.cantanhede,stepana.boukalova.czech_republic.prague,sehyun.oh.south_korea.seoul,katerina.rohlenova.czech_republic.prague,david.svec.czech_republic.prague,sona.hubackova.czech_republic.prague,berwini.endaya.australia.southport,kristyna.judasova.czech_republic.prague,ayenachew.bezaworkgeleta.australia.southport,katarina.kluckova.czech_republic.prague,laurent.chatre.france.paris,renata.zobalova.czech_republic.prague,anna.novakova.czech_republic.prague,katerina.vanova.czech_republic.prague,zuzana.ezrova.czech_republic.prague,ghassan_j.maghzal.australia.sydney,silvia.magalhaes_novais.czech_republic.prague,marie.olsinova.czech_republic.prague,linda.krobova.czech_republic.prague,yong_jin.an.south_korea.seoul,eliska.davidova.czech_republic.prague,zuzana.nahacka.czech_republic.prague,margarita.sobol.czech_republic.prague,teresa.cunhaoliveira.portugal.cantanhede,cristian.sandovalacua.czech_republic.prague,hynek.strnad.czech_republic.prague,tongchuan.zhang.australia.southport,teresa_l.serafim.portugal.cantanhede,pavel.hozak.czech_republic.prague,vilma_a.sardao.portugal.cantanhede,werner_j_h.koopman.netherlands.nijmegen,miria.ricchetti.france.paris,paulo_j.oliveira.portugal.cantanhede,frantisek.kolar.czech_republic.prague,mikael.kubista.czech_republic.prague,jaroslav.truksa.czech_republic.prague,katerina.dvorakovahortova.czech_republic.prague,robert.gurlich.czech_republic.prague,roland.stocker.australia.sydney,yaoqi.zhou.australia.southport,michael_v.berridge.new_zealand.wellington,sunghyouk.park.south_korea.seoul,lanfeng.dong.australia.southport,jakub.rohlena.czech_republic.prague,jiri.neuzil.australia.southport"
67,67,2019,2,Cell metabolism,Dysregulation of Glucagon Secretion by Hyperglycemia-Induced Sodium-Dependent Reduction of ATP Production,"jakob_g.knudsen.united_kingdom.oxford,alexander.hamilton.united_kingdom.oxford,reshma.ramracheya.united_kingdom.oxford,andrei_i.tarasov.united_kingdom.oxford,margarita_v.chibalina.united_kingdom.oxford,peter.spgel.sweden.lund,hindrik.mulder.sweden.malmo,quan.zhang.united_kingdom.oxford,julie.adam.united_kingdom.oxford,patrik.rorsman.sweden.box"
70,70,2019,2,Cell metabolism,Circulating Levels of Soluble Dipeptidyl Peptidase-4 Are Dissociated from Inflammation and Induced by Enzymatic DPP4 Inhibition,"elodie_m.varin.canada.toronto,erin_e.mulvihill.canada.toronto,jacqueline_l.beaudry.canada.toronto,gemma.pujadas.canada.toronto,shai.fuchs.canada.toronto,jeanfranois.tanti.france.nice,sofia.fazio.france.nice,kirandeep.kaur.canada.toronto,xiemin.cao.canada.toronto,laurie_l.baggio.canada.toronto,dianne.matthews.canada.toronto,jonathan_e.campbell.canada.toronto,daniel_j.drucker.canada.toronto"
72,72,2019,2,Cell metabolism,The Mouse Microbiome Is Required for Sex-Specific Diurnal Rhythms of Gene Expression and Metabolism,"benjamin_d.weger.switzerland.lausanne,cdric.gobet.switzerland.lausanne,jake.yeung.switzerland.lausanne,eva.martin.switzerland.lausanne,sonia.jimenez.switzerland.lausanne,bertrand.betrisey.switzerland.lausanne,francis.foata.switzerland.lausanne,bernard.berger.switzerland.lausanne,aurlie.balvay.france.jouyenjosas,anne.foussier.france.jouyenjosas,aline.charpagne.switzerland.lausanne,brigitte.boizetbonhoure.france.montpellier,chieh_jason.chou.switzerland.lausanne,felix.naef.switzerland.lausanne,frdric.gachon.switzerland.lausanne"
75,75,2019,2,Cell metabolism,Lymphocyte-Derived Exosomal MicroRNAs Promote Pancreatic β Cell Death and May Contribute to Type 1 Diabetes Development,"claudiane.guay.switzerland.lausanne,janine_k.kruit.netherlands.groningen,sophie.rome.france.lyon,vronique.menoud.switzerland.lausanne,niels_l.mulder.netherlands.groningen,angelika.jurdzinski.netherlands.groningen,francesca.mancarella.italy.siena,guido.sebastiani.italy.siena,alena.donda.switzerland.lausanne,bryan_j.gonzalez.switzerland.lausanne,camilla.jandus.switzerland.lausanne,karim.bouzakri.france.strasbourg,michel.pinget.france.strasbourg,christian.boitard.france.paris,pedro.romero.switzerland.lausanne,francesco.dotta.italy.siena,romano.regazzi.switzerland.lausanne"
80,80,2019,2,Nature cell biology,Chemotherapy elicits pro-metastatic extracellular vesicles in breast cancer models,"ioanna.keklikoglou.switzerland.lausanne,chiara.cianciaruso.switzerland.lausanne,esra.g.united_kingdom.edinburgh,mario_leonardo.squadrito.switzerland.lausanne,simon.tazzyman.united_kingdom.sheffield,lore.lambein.united_kingdom.sheffield,amanda.poissonnier.usa.portland,caroline.baer.switzerland.lausanne,antonino.cassar.switzerland.lausanne,alan.guichard.switzerland.lausanne,m_luisa.iruelaarispe.switzerland.lausanne,claire_e.lewis.united_kingdom.sheffield,lisa_m.coussens.usa.portland,jeffrey_w.pollard.united_kingdom.edinburgh,michele.de_palma.switzerland.lausanne"
81,81,2019,2,Nature cell biology,Direct generation of human naive induced pluripotent stem cells from somatic cells in microfluidics,"stefano.giulitti.italy.padua,marco.pellegrini.italy.padua,irene.zorzan.italy.padua,paolo.martini.italy.padua,onelia.gagliano.italy.padua,margherita.mutarelli.italy.pozzuoli,michael_johannes.ziller.germany.munich,davide.cacchiarelli.italy.pozzuoli,chiara.romualdi.italy.padua,nicola.elvassore.italy.padua,graziano.martello.italy.padua"
82,82,2019,2,Nature cell biology,Fluidization-mediated tissue spreading by mitotic cell rounding and non-canonical Wnt signalling,"nicoletta_i.petridou.austria.klosterneuburg,silvia.grigolon.united_kingdom.london,guillaume.salbreux.united_kingdom.london,edouard.hannezo.austria.klosterneuburg,carlphilipp.heisenberg.austria.klosterneuburg"
83,83,2019,2,Nature cell biology,A chromatin integration labelling method enables epigenomic profiling with lower input,"akihito.harada.japan.fukuoka,kazumitsu.maehara.japan.fukuoka,tetsuya.handa.japan.yokohama,yasuhiro.arimura.japan.tokyo,jumpei.nogami.japan.fukuoka,yoko.hayashitakanaka.japan.yokohama,katsuhiko.shirahige.japan.tokyo,hitoshi.kurumizaka.japan.tokyo,hiroshi.kimura.japan.yokohama,yasuyuki.ohkawa.japan.fukuoka"
85,85,2019,2,Nature chemistry,Streamlining the chemoenzymatic synthesis of complex N-glycans by a stop and go strategy,"lin.liu.greece.athens,anthony_r.prudden.greece.athens,chantelle_j.capicciotti.greece.athens,gerlof_p.bosman.netherlands.utrecht,jeongyeh.yang.greece.athens,digantkumar_g.chapla.greece.athens,kelley_w.moremen.greece.athens,geertjan.boons.greece.athens"
86,86,2019,2,Nature chemistry,Carbopalladation of C-C σ-bonds enabled by strained boronate complexes,"alexander.fawcett.united_kingdom.bristol,tobias.biberger.united_kingdom.bristol,varinder_k.aggarwal.united_kingdom.bristol"
87,87,2019,2,Nature chemistry,Sequence-defined multifunctional polyethers via liquid-phase synthesis with molecular sieving,"ruijiao.dong.united_kingdom.london,ruiyi.liu.united_kingdom.london,piers_r_j.gaffney.united_kingdom.london,marc.schaepertoens.united_kingdom.london,patrizia.marchetti.united_kingdom.london,christopher_m.williams.united_kingdom.swansea,rongjun.chen.united_kingdom.london,andrew_g.livingston.united_kingdom.london"
88,88,2019,2,Nature chemistry,Photochemical generation of radicals from alkyl electrophiles using a nucleophilic organic catalyst,"bertrand.schweitzerchaput.spain.tarragona,matthew_a.horwitz.spain.tarragona,eduardo.de_pedro_beato.spain.tarragona,paolo.melchiorre.spain.tarragona"
90,90,2019,2,Nature chemistry,Highly responsive nature of porous coordination polymer surfaces imaged by in situ atomic force microscopy,"nobuhiko.hosono.japan.kyoto,aya.terashima.japan.kyoto,shinpei.kusaka.japan.kyoto,ryotaro.matsuda.japan.kyoto,susumu.kitagawa.japan.kyoto"
91,91,2019,2,Nature chemistry,Identification of the strong Brønsted acid site in a metal-organic framework solid acid catalyst,"christopher_a.trickett.usa.california,thomas_m.osborn_popp.usa.california,ji.su.usa.california,jonathan.weisberg.usa.california,philipp.urban.usa.california,juncong.jiang.usa.california,markus_j.kalmutzki.usa.california,qingni.liu.usa.california,jayeon.baek.usa.california,martin_p.headgordon.usa.california,gabor_a.somorjai.usa.california,omar_m.yaghi.usa.california"
93,93,2019,2,Nature chemistry,The role of bridging ligands in dinitrogen reduction and functionalization by uranium multimetallic complexes,"marta.falcone.switzerland.lausanne,luciano.barluzzi.switzerland.lausanne,julie.andrez.switzerland.lausanne,farzaneh.fadaei_tirani.switzerland.lausanne,ivica.zivkovic.switzerland.lausanne,alberto.fabrizio.switzerland.lausanne,clemence.corminboeuf.switzerland.lausanne,kay.severin.switzerland.lausanne,marinella.mazzanti.switzerland.lausanne"
94,94,2019,2,Nature chemical biology,Targeted delivery of nitric oxide via a 'bump-and-hole'-based enzyme-prodrug pair,"jingli.hou.china.tianjin,yiwa.pan.china.tianjin,dashuai.zhu.china.tianjin,yueyuan.fan.china.tianjin,guowei.feng.china.tianjin,yongzhen.wei.china.tianjin,he.wang.china.tianjin,kang.qin.china.tianjin,tiechan.zhao.china.tianjin,qiang.yang.china.tianjin,yan.zhu.china.tianjin,yongzhe.che.china.tianjin,yangping.liu.china.tianjin,jiansong.cheng.china.tianjin,deling.kong.china.tianjin,jie.shen.china.tianjin,qiang.zhao.china.tianjin"
103,103,2019,2,Nature ecology & evolution,Ecological networks reveal resilience of agro-ecosystems to changes in farming management,"athen.ma.united_kingdom.london,xueke.lu.united_kingdom.london,clare.gray.united_kingdom.london,alireza.tamaddoninezhad.united_kingdom.guildford,guy.woodward.united_kingdom.ascot,david_a.bohan.france.dijon"
104,104,2019,2,Nature ecology & evolution,Individual immune selection pressure has limited impact on seasonal influenza virus evolution,"alvin_x.han.singapore.singapore,sebastian.maurerstroh.singapore.singapore,colin_a.russell.netherlands.amsterdam"
107,107,2019,2,Nature genetics,An atlas of genetic influences on osteoporosis in humans and mice,"john_a.morris.canada.montreal,john_p.kemp.australia.brisbane,scott_e.youlten.australia.sydney,laetitia.laurent.canada.montreal,john_g.logan.united_kingdom.london,ryan_c.chai.australia.sydney,nicholas_a.vulpescu.usa.newyork,vincenzo.forgetta.canada.montreal,sindhu_t.mohanty.australia.sydney,c_marcelo.sergio.australia.sydney,julian.quinn.australia.sydney,loan.nguyenyamamoto.canada.montreal,aimeelee.luco.canada.montreal,jinchu.vijay.canada.montreal,mariemichelle.simon.canada.montreal,albena.pramatarova.canada.montreal,carolina.medinagomez.netherlands.rotterdam,katerina.trajanoska.netherlands.rotterdam,elena_j.ghirardello.united_kingdom.london,natalie_c.butterfield.united_kingdom.london,katharine_f.curry.united_kingdom.london,victoria_d.leitch.united_kingdom.london,penny_c.sparkes.united_kingdom.london,annetounsia.adoum.united_kingdom.london,naila_s.mannan.united_kingdom.london,davide_s_k.komlaebri.united_kingdom.london,andrea_s.pollard.united_kingdom.london,hannah_f.dewhurst.united_kingdom.london,thomas_a_d.hassall.australia.brisbane,suzanne_m.vaillancourt.canada.montreal,stephen.kaptoge.united_kingdom.cambridge,paul.baldock.australia.sydney,cyrus.cooper.united_kingdom.southampton,jonathan.reeve.united_kingdom.oxford,evangelia_e.ntzani.greece.ioannina,evangelos.evangelou.greece.ioannina,claes.ohlsson.sweden.gothenburg,fernando.rivadeneira.netherlands.rotterdam,jonathan_h.tobias.united_kingdom.bristol,celia_l.gregson.united_kingdom.bristol,nicholas_c.harvey.united_kingdom.southampton,elin.grundberg.canada.montreal,david.goltzman.canada.montreal,david_j.adams.united_kingdom.cambridge,christopher_j.lelliott.united_kingdom.cambridge,matthew_t.maurano.usa.newyork,peter_i.croucher.australia.sydney,graham_r.williams.united_kingdom.london,j_h_duncan.bassett.united_kingdom.london,david_m.evans.australia.brisbane,j_brent.richards.canada.montreal"
110,110,2019,2,Nature genetics,"Reference genome sequences of two cultivated allotetraploid cottons, Gossypium hirsutum and Gossypium barbadense","maojun.wang.china.wuhan,lili.tu.china.wuhan,daojun.yuan.china.wuhan,de.zhu.china.wuhan,chao.shen.china.wuhan,jianying.li.china.wuhan,fuyan.liu.china.beijing,liuling.pei.china.wuhan,pengcheng.wang.china.wuhan,guannan.zhao.china.wuhan,zhengxiu.ye.china.wuhan,hui.huang.china.wuhan,feilin.yan.china.wuhan,yizan.ma.china.wuhan,lin.zhang.china.wuhan,min.liu.china.beijing,jiaqi.you.china.wuhan,yicheng.yang.china.wuhan,zhenping.liu.china.wuhan,fan.huang.china.wuhan,baoqi.li.china.wuhan,ping.qiu.china.wuhan,qinghua.zhang.china.wuhan,longfu.zhu.china.wuhan,shuangxia.jin.china.wuhan,xiyan.yang.china.wuhan,ling.min.china.wuhan,guoliang.li.china.wuhan,lingling.chen.china.wuhan,hongkun.zheng.china.beijing,keith.lindsey.united_kingdom.durham,zhongxu.lin.china.wuhan,xianlong.zhang.china.wuhan"
111,111,2019,2,Nature genetics,SumHer better estimates the SNP heritability of complex traits from summary statistics,"doug.speed.denmark.aarhus,david_j.balding.united_kingdom.london"
113,113,2019,2,Nature human behaviour,Early onset of structural inequality in the formation of collaborative knowledge in all Wikimedia projects,"jinhyuk.yun.south_korea.seoul,sang_hoon.lee.south_korea.jinju,hawoong.jeong.south_korea.daejeon"
114,114,2019,2,Nature human behaviour,Speed of time-compressed forward replay flexibly changes in human episodic memory,"sebastian.michelmann.united_kingdom.birmingham,bernhard_p.staresina.united_kingdom.birmingham,howard.bowman.united_kingdom.birmingham,simon.hanslmayr.united_kingdom.birmingham"
115,115,2019,2,Nature human behaviour,An evolutionary perspective on paranoia,"nichola_j.raihani.united_kingdom.london,vaughan.bell.united_kingdom.london"
