,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
15205,15205,2018,5,PLoS neglected tropical diseases,The first Saudi Arabian national inventory study revealed the upcoming challenges of highly diverse non-tuberculous mycobacterial diseases,"bright.varghese.saudi_arabia.riyadh,mushira.enani.saudi_arabia.riyadh,mohammed.shoukri.saudi_arabia.riyadh,sameera.aljohani.saudi_arabia.riyadh,hawra.al_ghafli.saudi_arabia.riyadh,sahar.althawadi.saudi_arabia.riyadh,sahal.al_hajoj.saudi_arabia.riyadh"
15206,15206,2018,5,PLoS neglected tropical diseases,Minimum requirements and optimal testing strategies of a diagnostic test for leprosy as a tool towards zero transmission: A modeling study,"david_j.blok.netherlands.rotterdam,sake_j.de_vlas.netherlands.rotterdam,annemieke.geluk.netherlands.leiden,jan_hendrik.richardus.netherlands.rotterdam"
15207,15207,2018,5,Science advances,"Large, nonsaturating thermopower in a quantizing magnetic field","brian.skinner.usa.massachusetts,liang.fu.usa.massachusetts"
15209,15209,2018,5,Science advances,Two distinct superconducting pairing states divided by the nematic end point in FeSe<sub>1-<i>x</i></sub> S <sub><i>x</i></sub>,"tetsuo.hanaguri.japan.saitama,katsuya.iwaya.japan.saitama,yuhki.kohsaka.japan.saitama,tadashi.machida.japan.saitama,tatsuya.watashige.japan.kyoto,shigeru.kasahara.japan.kyoto,takasada.shibauchi.japan.chiba,yuji.matsuda.japan.kyoto"
15211,15211,2018,5,Science advances,Direct observation of grain boundaries in graphene through vapor hydrofluoric acid (VHF) exposure,"xuge.fan.sweden.stockholm,stefan.wagner.germany.aachen,philip.schdlich.germany.chemnitz,florian.speck.germany.chemnitz,satender.kataria.germany.aachen,tommy.haraldsson.sweden.stockholm,thomas.seyller.germany.chemnitz,max_c.lemme.germany.aachen,frank.niklaus.sweden.stockholm"
15214,15214,2018,5,Science advances,Bimodal exciton-plasmon light sources controlled by local charge carrier injection,"pablo.merino.germany.stuttgart,anna.rosawska.germany.stuttgart,christoph.groe.germany.stuttgart,christopher_c.leon.germany.stuttgart,klaus.kuhnke.germany.stuttgart,klaus.kern.germany.stuttgart"
15215,15215,2018,5,Science immunology,Regulatory T cells induce activation rather than suppression of human basophils,"meenu.sharma.france.paris,mrinmoy.das.france.paris,emmanuel.stephenvictor.france.paris,caroline.galeotti.france.paris,anupama.karnam.france.paris,mohan_s.maddur.france.paris,srini_v.kaveri.france.paris,jagadeesh.bayry.france.paris"
15218,15218,2018,5,"Science (New York, N.Y.)",From local collective behavior to global migratory patterns in white storks,"andrea.flack.germany.radolfzell,mt.nagy.germany.konstanz,wolfgang.fiedler.germany.radolfzell,iain_d.couzin.germany.konstanz,martin.wikelski.germany.radolfzell"
15220,15220,2018,5,"Science (New York, N.Y.)",Long-range exciton transport in conjugated polymer nanofibers prepared by seeded growth,"xuhui.jin.united_kingdom.bristol,michael_b.price.united_kingdom.cambridge,john_r.finnegan.united_kingdom.bristol,charlotte_e.boott.united_kingdom.bristol,johannes_m.richter.united_kingdom.cambridge,akshay.rao.united_kingdom.cambridge,s_matthew.menke.united_kingdom.cambridge,richard_h.friend.united_kingdom.cambridge,george_r.whittell.united_kingdom.bristol,ian.manners.united_kingdom.bristol"
15225,15225,2018,5,"Science (New York, N.Y.)",The road to wild yak protection in China,"ming.chen.china.changsha,yingzhu.sun.china.changsha,chunping.yang.china.changsha,guangming.zeng.china.changsha,zhongwu.li.china.changsha,jiachao.zhang.china.changsha"
15230,15230,2018,5,"Science (New York, N.Y.)",Illuminating dark depths,"peter_r.gibson.australia.melbourne,rebecca_e.burgell.australia.melbourne"
15245,15245,2018,5,"Science (New York, N.Y.)","Comment on ""Plant diversity increases with the strength of negative density dependence at the global scale""","ryan_a.chisholm.singapore.singapore,tak.fung.singapore.singapore"
15247,15247,2018,5,"Science (New York, N.Y.)","Comment on ""Plant diversity increases with the strength of negative density dependence at the global scale""","lisa.hlsmann.germany.regensburg,florian.hartig.germany.regensburg"
15249,15249,2018,5,"Science (New York, N.Y.)",Flexo-photovoltaic effect,"mingmin.yang.united_kingdom.coventry,dong_jik.kim.united_kingdom.coventry,marin.alexe.united_kingdom.coventry"
15250,15250,2018,5,"Science (New York, N.Y.)",Cell type atlas and lineage tree of a whole complex animal by single-cell transcriptomics,"mireya.plass.germany.berlin,jordi.solana.germany.berlin,salah.ayoub.germany.berlin,aristotelis.misios.germany.berlin,petar.glaar.germany.berlin,benedikt.obermayer.germany.berlin,christine.kocks.germany.berlin,nikolaus.rajewsky.germany.berlin"
15253,15253,2018,5,"Science (New York, N.Y.)",RNA buffers the phase separation behavior of prion-like RNA binding proteins,"shovamayee.maharana.germany.dresden,jie.wang.germany.dresden,dimitrios_k.papadopoulos.germany.dresden,doris.richter.germany.dresden,andrey.pozniakovsky.germany.dresden,ina.poser.germany.dresden,marc.bickle.germany.dresden,sandra.rizk.germany.dresden,jordina.guillnboixet.germany.dresden,titus_m.franzmann.germany.dresden,marcus.jahnel.germany.dresden,lara.marrone.germany.dresden,youngtae.chang.south_korea.pohang,jared.sterneckert.germany.dresden,pavel.tomancak.germany.dresden,anthony_a.hyman.germany.dresden,simon.alberti.germany.dresden"
15255,15255,2018,5,Nature communications,Rhodopsin-cyclases for photocontrol of cGMP/cAMP and 2.3 Å structure of the adenylyl cyclase domain,"ulrike.scheib.germany.berlin,matthias.broser.germany.berlin,oana_m.constantin.germany.hamburg,shang.yang.germany.wurzburg,shiqiang.gao.germany.wurzburg,shatanik.mukherjee.germany.berlin,katja.stehfest.germany.berlin,georg.nagel.germany.wurzburg,christine_e.gee.germany.hamburg,peter.hegemann.germany.berlin"
15256,15256,2018,5,Nature communications,Whole-genome sequencing reveals genomic signatures associated with the inflammatory microenvironments in Chinese NSCLC patients,"cheng.wang.china.nanjing,rong.yin.china.nanjing,juncheng.dai.china.nanjing,yayun.gu.china.nanjing,shaohua.cui.china.shanghai,hongxia.ma.china.nanjing,zhihong.zhang.china.nanjing,jiaqi.huang.china.shanghai,na.qin.china.nanjing,tao.jiang.china.nanjing,liguo.geng.china.nanjing,meng.zhu.china.nanjing,zhening.pu.china.nanjing,fangzhi.du.china.nanjing,yuzhuo.wang.china.nanjing,jianshui.yang.china.nanjing,liang.chen.china.nanjing,qianghu.wang.china.nanjing,yue.jiang.china.nanjing,lili.dong.china.shanghai,yihong.yao.china.shanghai,guangfu.jin.china.nanjing,zhibin.hu.china.nanjing,liyan.jiang.china.shanghai,lin.xu.china.nanjing,hongbing.shen.china.nanjing"
15257,15257,2018,5,Nature communications,Author Correction: Smac mimetics and oncolytic viruses synergize in driving anticancer T-cell responses through complementary mechanisms,"daesun.kim.canada.calgary,himika.dastidar.canada.calgary,chunfen.zhang.canada.calgary,franz_j.zemp.canada.calgary,keith.lau.canada.calgary,matthias.ernst.canada.calgary,andrea.rakic.canada.calgary,saif.sikdar.canada.calgary,jahanara.rajwani.canada.calgary,victor.naumenko.canada.calgary,dale_r.balce.canada.calgary,ben_w.ewanchuk.canada.calgary,pankaj.tailor.canada.calgary,robin_m.yates.canada.calgary,craig.jenne.canada.calgary,chris.gafuik.canada.calgary,douglas_j.mahoney.canada.calgary"
15258,15258,2018,5,Nature communications,Cell surface flip-flop of phosphatidylserine is critical for PIEZO1-mediated myotube formation,"masaki.tsuchiya.japan.kyoto,yuji.hara.japan.kyoto,masaki.okuda.japan.kyoto,karin.itoh.japan.kyoto,ryotaro.nishioka.japan.kyoto,akifumi.shiomi.japan.kyoto,kohjiro.nagao.japan.kyoto,masayuki.mori.japan.kyoto,yasuo.mori.japan.kyoto,junichi.ikenouchi.japan.fukuoka,ryo.suzuki.japan.kyoto,motomu.tanaka.japan.kyoto,tomohiko.ohwada.japan.tokyo,junken.aoki.japan.miyagi,motoi.kanagawa.japan.hyogo,tatsushi.toda.japan.tokyo,yosuke.nagata.japan.okayama,ryoichi.matsuda.japan.tokyo,masato.umeda.japan.kyoto"
15259,15259,2018,5,Nature communications,Oxygen and Pt(II) self-generating conjugate for synergistic photo-chemo therapy of hypoxic tumor,"shuting.xu.china.shanghai,xinyuan.zhu.china.shanghai,chuan.zhang.china.shanghai,wei.huang.china.shanghai,yongfeng.zhou.china.shanghai,deyue.yan.china.shanghai"
15261,15261,2018,5,Nature communications,An antibacterial platform based on capacitive carbon-doped TiO<sub>2</sub> nanotubes after direct or alternating current charging,"guomin.wang.china.kowloon,hongqing.feng.china.beijing,liangsheng.hu.china.kowloon,weihong.jin.china.kowloon,qi.hao.china.kowloon,ang.gao.china.kowloon,xiang.peng.china.kowloon,wan.li.china.kowloon,kwokyin.wong.china.kowloon,huaiyu.wang.china.kowloon,zhou.li.china.beijing,paul_k.chu.china.kowloon"
15262,15262,2018,5,Nature communications,Dual origin of relapses in retinoic-acid resistant acute promyelocytic leukemia,"jacqueline.lehmannche.france.paris,ccile.bally.france.paris,eric.letouz.france.paris,caroline.berthier.france.paris,hao.yuan.france.paris,florence.jollivet.france.paris,lionel.ades.france.paris,bruno.cassinat.france.paris,pierre.hirsch.france.paris,arnaud.pigneux.france.bordeaux,mariejoelle.mozziconacci.france.marseille,pierre.fenaux.france.paris,hugues.de_th.france.paris"
15264,15264,2018,5,Nature communications,Author Correction: Time-dependent memory transformation along the hippocampal anterior-posterior axis,"lisa_c.dandolo.germany.hamburg,lars.schwabe.germany.hamburg"
15266,15266,2018,5,PLoS biology,Unsolved mysteries: How does lipid peroxidation cause ferroptosis,"huizhong.feng.usa.newyork,brent_r.stockwell.usa.newyork"
15267,15267,2018,5,PLoS computational biology,The complex ecosystem in non small cell lung cancer invasion,"seth.haney.usa.california,jessica.konen.usa.texas,adam_i.marcus.usa.georgia,maxim.bazhenov.usa.california"
15269,15269,2018,5,PLoS computational biology,Design of optimal nonlinear network controllers for Alzheimer's disease,"lazaro_m.sanchezrodriguez.canada.calgary,yasser.iturriamedina.canada.montreal,erica_a.baines.canada.edmonton,sabela_c.mallo.spain.santiago,mehdy.dousty.canada.calgary,roberto_c.sotero.canada.calgary"
15272,15272,2018,5,PLoS genetics,MOF influences meiotic expansion of H2AX phosphorylation and spermatogenesis in mice,"hanwei.jiang.china.hefei,qian.gao.china.hefei,wei.zheng.china.hefei,shi.yin.china.hefei,liu.wang.china.hefei,liangwen.zhong.china.hefei,asim.ali.china.hefei,teka.khan.china.hefei,qiaomei.hao.china.hefei,hui.fang.china.hefei,xiaoling.sun.china.hefei,peng.xu.china.hefei,xiaohua.jiang.china.hefei,qinghua.shi.china.hefei"
15273,15273,2018,5,PLoS genetics,Chromosome 1 licenses chromosome 2 replication in Vibrio cholerae by doubling the crtS gene dosage,"revathy.ramachandran.usa.maryland,peter_n.ciaccia.usa.maryland,tara_a.filsuf.usa.maryland,jyoti_k.jha.usa.maryland,dhruba_k.chattoraj.usa.maryland"
15276,15276,2018,5,PLoS neglected tropical diseases,Altered levels of memory T cell subsets and common γc cytokines in Strongyloides stercoralis infection and partial reversal following anthelmintic treatment,"anuradha.rajamanickam.india.chennai,saravanan.munisankar.india.chennai,yukti.bhootra.india.chennai,chandra_kumar.dolla.india.chennai,kannan.thiruvengadam.india.chennai,thomas_b.nutman.usa.maryland,subash.babu.india.chennai"
15278,15278,2018,5,PLoS neglected tropical diseases,Consensus criteria for the diagnosis of scabies: A Delphi study of international experts,"daniel.engelman.australia.melbourne,l_claire.fuller.united_kingdom.london,andrew_c.steer.australia.melbourne"
15280,15280,2018,5,PLoS neglected tropical diseases,"""Rapid impact"" 10 years after: The first ""decade"" (2006-2016) of integrated neglected tropical disease control","peter_j.hotez.usa.texas,alan.fenwick.united_kingdom.london,sarah_e.ray.usa.washington,simon_i.hay.usa.washington"
15281,15281,2018,5,PLoS pathogens,A global regulatory system links virulence and antibiotic resistance to envelope homeostasis in Acinetobacter baumannii,"edward.geisinger.usa.massachusetts,nadav_j.mortman.usa.massachusetts,germn.vargascuebas.usa.massachusetts,albert_k.tai.usa.massachusetts,ralph_r.isberg.usa.massachusetts"
15282,15282,2018,5,Cell systems,Fast-Evolving Human-Specific Neural Enhancers Are Associated with Aging-Related Diseases,"chunyan.li.china.beijing,zhicheng.zhou.usa.texas,han.liang.usa.texas"
15287,15287,2018,5,Cell systems,Network Visualization and Analysis of Spatially Aware Gene Expression Data with InsituNet,"john.salamon.australia.bedford,xiaoyan.qian.sweden.box,mats.nilsson.sweden.box,david_john.lynn.australia.bedford"
15291,15291,2018,5,Cell systems,Compensation of Signal Spillover in Suspension and Imaging Mass Cytometry,"stphane.chevrier.switzerland.zurich,helena_l.crowell.switzerland.zurich,vito_r_t.zanotelli.switzerland.zurich,stefanie.engler.switzerland.zurich,mark_d.robinson.switzerland.zurich,bernd.bodenmiller.switzerland.zurich"
15295,15295,2018,5,Nature communications,Complete microtubule-kinetochore occupancy favours the segregation of merotelic attachments,"damian.dudka.switzerland.geneva,anna.noatynska.switzerland.geneva,chris_a.smith.united_kingdom.coventry,nicolas.liaudet.switzerland.geneva,andrew_d.mcainsh.united_kingdom.coventry,patrick.meraldi.switzerland.geneva"
15298,15298,2018,5,Nature communications,Author Correction: Atomic-resolution three-dimensional hydration structures on a heterogeneously charged surface,"kenichi.umeda.japan.kyoto,lidija.zivanovic.finland.helsinki,kei.kobayashi.japan.kyoto,juha.ritala.finland.helsinki,hiroaki.kominami.japan.kyoto,peter.spijker.finland.helsinki,adam_s.foster.finland.helsinki,hirofumi.yamada.japan.kyoto"
15299,15299,2018,5,Nature communications,Dlx1/2 and Otp coordinate the production of hypothalamic GHRH- and AgRP-neurons,"bora.lee.south_korea.seoul,janghyun.kim.usa.portland,taekyeong.an.south_korea.seoul,sangsoo.kim.south_korea.seoul,esha_m.patel.usa.portland,jacob.raber.usa.portland,sookyung.lee.usa.portland,seunghee.lee.south_korea.seoul,jae_w.lee.usa.portland"
15301,15301,2018,5,Nature communications,Combining laser capture microdissection and proteomics reveals an active translation machinery controlling invadosome formation,"zakaria.ezzoukhry.france.bordeaux,elodie.henriet.france.bordeaux,fabrice_p.cordelires.france.bordeaux,jeanwilliam.dupuy.france.bordeaux,marlne.matre.france.bordeaux,nathan.gay.france.bordeaux,sylvaine.ditommaso.france.bordeaux,luc.mercier.france.strasbourg,jacky_g.goetz.france.strasbourg,marion.peter.france.montpellier,frdric.bard.singapore.singapore,violaine.moreau.france.bordeaux,anneaurlie.raymond.france.bordeaux,frdric.saltel.france.bordeaux"
15304,15304,2018,5,Nature communications,Protein polarization driven by nucleoid exclusion of DnaK(HSP70)-substrate complexes,"clmence.collet.france.paris,jennylee.thomassin.france.paris,olivera.francetic.france.paris,pierre.genevaux.france.toulouse,guy.tran_van_nhieu.france.paris"
15305,15305,2018,5,Nature communications,Silicon-oriented regio- and enantioselective rhodium-catalyzed hydroformylation,"cai.you.china.republic,xiuxiu.li.china.republic,yuhong.yang.china.republic,yusheng.yang.china.republic,xuefeng.tan.china.republic,shuailong.li.china.republic,biao.wei.china.republic,hui.lv.china.republic,lungwa.chung.china.republic,xumu.zhang.china.republic"
15306,15306,2018,5,Nature communications,Extremely stable graphene electrodes doped with macromolecular acid,"sungjoo.kwon.south_korea.pohang,taehee.han.south_korea.seoul,taeg_yeoung.ko.south_korea.pohang,nannan.li.south_korea.ulsan,youngsoo.kim.south_korea.seoul,dong_jin.kim.south_korea.seoul,byung_hee.hong.south_korea.seoul,kwang_s.kim.south_korea.ulsan,sunmin.ryu.south_korea.pohang,taewoo.lee.south_korea.seoul"
15313,15313,2018,5,Nature communications,A20 critically controls microglia activation and inhibits inflammasome-dependent neuroinflammation,"sofie.voet.belgium.ghent,conor.mc_guire.belgium.ghent,nora.hagemeyer.germany.freiburg,arne.martens.belgium.ghent,peter.wieghofer.germany.freiburg,ori.staszewski.germany.freiburg,lieselotte.vande_walle.belgium.ghent,marta_joana_costa.jordao.germany.freiburg,mozes.sze.belgium.ghent,hannakaisa.vikkula.belgium.ghent,delphine.demeestere.belgium.ghent,griet.van_imschoot.belgium.ghent,charlotte_l.scott.belgium.ghent,esther.hoste.belgium.ghent,amanda.gonalves.belgium.ghent,martin.guilliams.belgium.ghent,saskia.lippens.belgium.ghent,claude.libert.belgium.ghent,roos_e.vandenbroucke.belgium.ghent,kiwook.kim.israel.rehovot,steffen.jung.israel.rehovot,mohamed.lamkanfi.belgium.ghent,marco.prinz.germany.freiburg,geert.van_loo.belgium.ghent"
15316,15316,2018,5,PLoS computational biology,Logistical constraints lead to an intermediate optimum in outbreak response vaccination,"yun.tao.usa.pennsylvania,katriona.shea.usa.pennsylvania,matthew.ferrari.usa.pennsylvania"
15317,15317,2018,5,PLoS genetics,Identity-by-descent analyses for measuring population dynamics and selection in recombining pathogens,"lyndal.henden.australia.victoria,stuart.lee.australia.clayton,ivo.mueller.australia.victoria,alyssa.barry.australia.victoria,melanie.bahlo.australia.victoria"
15318,15318,2018,5,PLoS genetics,The genomic landscape at a late stage of stickleback speciation: High genomic divergence interspersed by small localized regions of introgression,"mark.ravinet.japan.shizuoka,kohta.yoshida.japan.shizuoka,shuji.shigenobu.japan.okazaki,atsushi.toyoda.japan.shizuoka,asao.fujiyama.japan.shizuoka,jun.kitano.japan.shizuoka"
15320,15320,2018,5,PLoS neglected tropical diseases,Immunogenicity and efficacy following sequential parenterally-administered doses of Salmonella Enteritidis COPS:FliC glycoconjugates in infant and adult mice,"scott_m.baliban.usa.maryland,brittany.curtis.usa.maryland,deanna.toema.usa.maryland,sharon_m.tennant.usa.maryland,myron_m.levine.usa.maryland,marcela_f.pasetti.usa.maryland,raphael.simon.usa.maryland"
15321,15321,2018,5,PLoS pathogens,Vaccine-induced antibodies to herpes simplex virus glycoprotein D epitopes involved in virus entry and cell-to-cell spread correlate with protection against genital disease in guinea pigs,"lauren_m.hook.usa.pennsylvania,tina_m.cairns.usa.pennsylvania,sita.awasthi.usa.pennsylvania,benjamin_d.brooks.usa.utah,noah_t.ditto.usa.utah,roselyn_j.eisenberg.usa.pennsylvania,gary_h.cohen.usa.pennsylvania,harvey_m.friedman.usa.pennsylvania"
15322,15322,2018,5,PLoS pathogens,Caspase-11-dependent pyroptosis of lung epithelial cells protects from melioidosis while caspase-1 mediates macrophage pyroptosis and production of IL-18,"jinyong.wang.usa.north,manoranjan.sahoo.usa.north,louis.lantier.usa.north,jonathan.warawa.usa.kentucky,hector.cordero.usa.north,kelly.deobald.usa.north,fabio.re.usa.north"
15329,15329,2018,5,Science advances,Evolutionary divergence in competitive mating success through female mating bias for good genes,"robert_j.dugand.australia.crawley,w_jason.kennington.australia.crawley,joseph_l.tomkins.australia.crawley"
15330,15330,2018,5,Science advances,Poststroke delivery of MANF promotes functional recovery in rats,"kert.mtlik.finland.helsinki,jenni_e.anttila.finland.helsinki,tseng.kuanyin.finland.helsinki,ollipekka.smolander.finland.helsinki,emmi.pakarinen.finland.helsinki,leevi.lehtonen.finland.helsinki,usama.aboramadan.finland.helsinki,pivi.lindholm.finland.helsinki,congjun.zheng.finland.helsinki,urmas.arume.finland.helsinki,maria.lindahl.finland.helsinki,mikko.airavaara.finland.helsinki"
15331,15331,2018,5,Science advances,Alternative male morphs solve sperm performance/longevity trade-off in opposite directions,"michael.taborsky.switzerland.hinterkappelen,dolores.schtz.switzerland.hinterkappelen,olivier.goffinet.switzerland.hinterkappelen,g_sander.van_doorn.switzerland.hinterkappelen"
15333,15333,2018,5,Science advances,Single-molecule analysis reveals the mechanism of transcription activation in <i>M. tuberculosis</i>,"rishi_kishore.vishwakarma.france.montpellier,annemarinette.cao.france.montpellier,zakia.morichaud.france.montpellier,ayyappasamy_sudalaiyadum.perumal.france.montpellier,emmanuel.margeat.france.montpellier,konstantin.brodolin.france.montpellier"
15335,15335,2018,5,Science translational medicine,Derepression of co-silenced tumor suppressor genes by nanoparticle-loaded circular ssDNA reduces tumor malignancy,"jing.meng.china.tianjin,shuang.chen.china.tianjin,jingxia.han.china.tianjin,qiang.tan.china.tianjin,xiaorui.wang.china.tianjin,hongzhi.wang.china.tianjin,weilong.zhong.china.tianjin,yuan.qin.china.tianjin,kailiang.qiao.china.tianjin,chao.zhang.china.tianjin,wanfeng.gao.china.tianjin,yueyang.lei.china.tianjin,huijuan.liu.china.tianjin,yanrong.liu.china.tianjin,honggang.zhou.china.tianjin,tao.sun.china.tianjin,cheng.yang.china.tianjin"
15336,15336,2018,5,Science translational medicine,A rationally designed NRP1-independent superagonist SEMA3A mutant is an effective anticancer agent,"noemi.gioelli.italy.candiolo,federica.maione.italy.candiolo,chiara.camillo.italy.candiolo,michela.ghitti.italy.milano,donatella.valdembri.italy.candiolo,lorena.zentilin.italy.trieste,gabriella.cagnoni.italy.candiolo,yaqi.qiu.italy.candiolo,mauro.giacca.italy.trieste,michel.paques.france.paris,giovanna.musco.italy.milano,luca.tamagnone.italy.candiolo,enrico.giraudo.italy.candiolo,guido.serini.italy.candiolo"
15341,15341,2018,5,Cell reports,The Olfactory Logic behind Fruit Odor Preferences in Larval and Adult Drosophila,"hany_k_m.dweck.germany.jena,shimaa_a_m.ebrahim.germany.jena,tom.retzke.germany.jena,veit.grabe.germany.jena,jerrit.weiflog.germany.jena,ales.svato.germany.jena,bill_s.hansson.germany.jena,markus.knaden.germany.jena"
15343,15343,2018,5,Cell reports,A Multi-layered Quantitative In Vivo Expression Atlas of the Podocyte Unravels Kidney Disease Candidate Genes,"markus_m.rinschen.germany.cologne,markus.gdel.germany.freiburg,florian.grahammer.germany.freiburg,stefan.zschiedrich.germany.freiburg,martin.helmstdter.germany.freiburg,oliver.kretz.germany.freiburg,mostafa.zarei.germany.freiburg,sebastian.dittrich.germany.cologne,caroline.pahmeyer.germany.cologne,patricia.schroder.germany.usa,carolin.teetzen.germany.freiburg,heonyung.gee.south_korea.seoul,martin.pohl.germany.freiburg,bernhard.schermer.germany.cologne,victoria.kttner.germany.freiburg,melanie.boerries.germany.heidelberg,mario.schiffer.germany.usa,marcus.krger.germany.cologne,joern.dengjel.germany.freiburg,thomas.benzing.germany.cologne,tobias_b.huber.germany.freiburg"
15344,15344,2018,5,Cell reports,A Cytoplasmic Argonaute Protein Promotes the Inheritance of RNAi,"fei.xu.china.hefei,xuezhu.feng.china.hefei,xiangyang.chen.china.hefei,chenchun.weng.china.hefei,qi.yan.china.hefei,ting.xu.china.hefei,minjie.hong.china.hefei,shouhong.guang.china.beijing"
15346,15346,2018,5,Cell reports,Myocardial Angiopoietin-1 Controls Atrial Chamber Morphogenesis by Spatiotemporal Degradation of Cardiac Jelly,"kyun_hoo.kim.south_korea.daejeon,yoshikazu.nakaoka.japan.osaka,hellmut_g.augustin.germany.mannheim,gou_young.koh.south_korea.daejeon"
