,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
31,31,2022,1,Cell chemical biology,3D two-photon brain imaging reveals dihydroartemisinin exerts antiepileptic effects by modulating iron homeostasis,"chenwen.shao.china.nanjing,yani.liu.china.nanjing,zhangpeng.chen.china.nanjing,yajuan.qin.china.nanjing,xueao.wang.china.nanjing,xueting.wang.china.nanjing,chao.yan.china.nanjing,hailiang.zhu.china.nanjing,jing.zhao.china.nanjing,yong.qian.china.nanjing"
32,32,2022,1,Cell chemical biology,PALP: A rapid imaging technique for stratifying ferroptosis sensitivity in normal and tumor tissues in situ,"fengxiang.wang.china.hangzhou,nathchar.naowarojna.china.hangzhou,zhennan.shi.china.hangzhou,yuqi.wang.china.hangzhou,guanglei.xie.china.hangzhou,lili.zhou.china.hangzhou,jiemin.jia.china.hangzhou,xi.wang.china.hangzhou,yuwei.huang.china.beijing,yilong.zou.china.hangzhou"
33,33,2022,1,Cell chemical biology,Live-cell imaging to analyze intracellular aggregation of recombinant IgG in CHO cells,"yukako.senga.japan.ibaraki,motomichi.doi.japan.ibaraki,masayoshi.onitsuka.japan.tokushima,shinya.honda.japan.ibaraki"
34,34,2022,1,Cell chemical biology,An antibody-based proximity labeling map reveals mechanisms of SARS-CoV-2 inhibition of antiviral immunity,"yuehui.zhang.china.beijing,limin.shang.china.beijing,jing.zhang.china.jinan,yuchen.liu.china.beijing,chaozhi.jin.china.beijing,yanan.zhao.china.beijing,xiaobo.lei.china.beijing,wenjing.wang.china.beijing,xia.xiao.china.beijing,xiuyuan.zhang.china.beijing,yujiao.liu.china.baoding,mengwei.zhuang.china.jinan,qingkun.mi.china.beijing,chunyan.tian.china.beijing,jianwei.wang.china.beijing,fuchu.he.china.beijing,peihui.wang.china.jinan,jian.wang.china.beijing"
36,36,2022,1,Cell chemical biology,A photoaffinity labeling strategy identified EF1A1 as a binding protein of cyclic dinucleotide 2'3'-cGAMP,"yingjie.hou.china.beijing,heng.lu.china.beijing,jinxin.li.china.shanghai,zhenyu.guan.china.beijing,jianan.zhang.china.beijing,wentao.zhang.china.beijing,changsong.yin.china.shanghai,le.sun.china.beijing,yaoyang.zhang.china.beijing,hong.jiang.china.beijing"
39,39,2022,1,Cell chemical biology,Development of red genetically encoded biosensor for visualization of intracellular glucose dynamics,"marie.mita.japan.tokyo,izumi.sugawara.japan.tokyo,kazuki.harada.japan.tokyo,motoki.ito.japan.tokyo,mai.takizawa.japan.tokyo,kentaro.ishida.japan.kyoto,hiroshi.ueda.japan.yokohama,tetsuya.kitaguchi.japan.yokohama,takashi.tsuboi.japan.tokyo"
42,42,2022,1,Cell chemical biology,Chemoproteomics profiling of surfactin-producing nonribosomal peptide synthetases in living bacterial cells,"fumihiro.ishikawa.japan.osaka,sho.konno.japan.kyoto,chiharu.uchida.japan.osaka,takehiro.suzuki.japan.saitama,katsuki.takashima.japan.osaka,naoshi.dohmae.japan.saitama,hideaki.kakeya.japan.kyoto,genzoh.tanabe.japan.osaka"
47,47,2022,1,Cell systems,Noise distorts the epigenetic landscape and shapes cell-fate decisions,"megan_a.coomer.australia.vic,lucy.ham.australia.vic,michael_p_h.stumpf.australia.melbourne"
50,50,2022,1,Cell systems,Statistically derived geometrical landscapes capture principles of decision-making dynamics during cell fate transitions,"meritxell.sez.united_kingdom.warwick,robert.blassberg.united_kingdom.london,eric_d.siggia.usa.newyork,david_a.rand.united_kingdom.warwick,james.briscoe.united_kingdom.london"
51,51,2022,1,Cell reports,Proteomic and metabolomic profiling of urine uncovers immune responses in patients with COVID-19,"xiaojie.bi.china.linhai,wei.liu.china.hangzhou,xuan.ding.china.hangzhou,shuang.liang.china.hangzhou,yufen.zheng.china.linhai,xiaoli.zhu.china.linhai,xiao.yi.china.hangzhou,nan.xiang.china.hangzhou,juping.du.china.linhai,haiyan.lyu.china.linhai,die.yu.china.linhai,luang.xu.china.hangzhou,jiale.he.china.hangzhou,zi.xiong.china.ningbo,shun.zhang.china.ningbo,yanchang.li.china.beijing,ping.xu.china.beijing,guangjun.zhu.china.linhai,donglian.wang.china.linhai,hongguo.zhu.china.linhai,shiyong.chen.china.linhai,jun.li.china.linhai,haihong.zhao.china.linhai,yi.zhu.china.hangzhou,jiaqin.xu.china.linhai,bo.shen.china.linhai,tiannan.guo.china.hangzhou"
52,52,2022,1,Cell reports,SARS-CoV-2 reactive and neutralizing antibodies discovered by single-cell sequencing of plasma cells and mammalian display,"roy_a.ehling.switzerland.basel,cdric_r.weber.switzerland.basel,derek_m.mason.switzerland.basel,simon.friedensohn.switzerland.basel,bastian.wagner.switzerland.basel,florian.bieberich.switzerland.basel,edo.kapetanovic.switzerland.basel,rodrigo.vazquezlombardi.switzerland.basel,raphal_b.di_roberto.switzerland.basel,kailin.hong.switzerland.basel,michele.pataia.switzerland.basel,max_d.overath.switzerland.basel,daniel_j.sheward.sweden.stockholm,ben.murrell.sweden.stockholm,alexander.yermanos.switzerland.geneva,andreas_p.cuny.switzerland.basel,miodrag.savic.switzerland.basel,fabian.rudolf.switzerland.basel,sai_t.reddy.switzerland.basel"
53,53,2022,1,Cell reports,A bivalent nanoparticle vaccine exhibits potent cross-protection against the variants of SARS-CoV-2,"yaochang.yuan.china.guangzhou,xiantao.zhang.china.guangzhou,ran.chen.china.guangzhou,yuzhuang.li.china.guangzhou,bolin.wu.china.guangzhou,rong.li.china.guangzhou,fan.zou.china.guangzhou,xiancai.ma.china.guangzhou,xuemei.wang.china.guangzhou,qier.chen.china.guangzhou,jieyi.deng.china.guangzhou,yongli.zhang.china.guangzhou,tao.chen.china.guangzhou,yingtong.lin.china.guangzhou,shumei.yan.china.guangzhou,xu.zhang.china.guangzhou,congrong.li.china.guangzhou,xiuqing.bu.china.guangzhou,yi.peng.china.guangzhou,changwen.ke.china.guangzhou,kai.deng.china.guangzhou,ting.pan.china.guangzhou,xin.he.china.guangzhou,yiwen.zhang.china.guangzhou,hui.zhang.china.guangzhou"
54,54,2022,1,"Science (New York, N.Y.)",Distinguishing between non-abelian topological orders in a quantum Hall system,"bivas.dutta.israel.rehovot,wenmin.yang.israel.rehovot,ron.melcer.israel.rehovot,hemanta_kumar.kundu.israel.rehovot,moty.heiblum.israel.rehovot,vladimir.umansky.israel.rehovot,yuval.oreg.israel.rehovot,ady.stern.israel.rehovot,david.mross.israel.rehovot"
55,55,2022,1,"Science (New York, N.Y.)",Heterologous infection and vaccination shapes immunity against SARS-CoV-2 variants,"catherine_j.reynolds.united_kingdom.london,joseph_m.gibbons.united_kingdom.london,corinna.pade.united_kingdom.london,kaimin.lin.united_kingdom.london,diana_muoz.sandoval.united_kingdom.london,franziska.pieper.united_kingdom.london,david_k.butler.united_kingdom.london,siyi.liu.united_kingdom.london,george.joy.united_kingdom.london,katia.menacho.united_kingdom.london,marianna.fontana.united_kingdom.london,angelique.smit.united_kingdom.london,beatrix.kele.united_kingdom.london,teresa.cutinomoguel.united_kingdom.london,mala_k.maini.united_kingdom.london,mahdad.noursadeghi.united_kingdom.london,charlotte.manisty.united_kingdom.london,thomas_a.treibel.united_kingdom.london,james_c.moon.united_kingdom.london,ine.mcknight.united_kingdom.london,daniel_m.altmann.united_kingdom.london,rosemary_j.boyton.united_kingdom.london"
57,57,2022,1,Cell host & microbe,Discovery of ultrapotent broadly neutralizing antibodies from SARS-CoV-2 elite neutralizers,"kanika.vanshylla.germany.cologne,marie.wunsch.germany.cologne,nareshkumar.poopalasingam.germany.cologne,matthijs.meijers.germany.cologne,christoph.kreer.germany.cologne,franziska.kleipass.germany.cologne,denis.ruchnewitz.germany.cologne,meryem_s.ercanoglu.germany.cologne,henning.gruell.germany.cologne,friederike.mnn.germany.berlin,kai.pohl.germany.berlin,hanna.janicki.germany.cologne,saskia_c.stein.germany.hannover,max.augustin.germany.cologne,felix.dewald.germany.cologne,lutz.gieselmann.germany.cologne,philipp.schommers.germany.cologne,thomas_f.schulz.germany.hannover,leif_erik.sander.germany.berlin,manuel.koch.germany.cologne,marta.uksza.usa.newyork,michael.lssig.germany.cologne,florian.klein.germany.cologne"
63,63,2022,1,Cell host & microbe,The antibody response to SARS-CoV-2 Beta underscores the antigenic distance to other variants,"chang.liu.united_kingdom.oxford,daming.zhou.united_kingdom.oxford,rungtiwa.nutalai.united_kingdom.oxford,helen_m_e.duyvesteyn.united_kingdom.oxford,aekkachai.tuekprakhon.united_kingdom.oxford,helen_m.ginn.united_kingdom.didcot,wanwisa.dejnirattisai.united_kingdom.oxford,piyada.supasa.united_kingdom.oxford,alexander_j.mentzer.united_kingdom.oxford,beibei.wang.united_kingdom.oxford,james_brett.case.united_kingdom.oxford,yuguang.zhao.united_kingdom.oxford,donal_t.skelly.united_kingdom.oxford,sile_ann.johnson.united_kingdom.oxford,thomas_g.ritter.united_kingdom.oxford,chris.mason.united_kingdom.oxford,nigel.temperton.united_kingdom.chatham,neil_g.paterson.united_kingdom.didcot,mark_a.williams.united_kingdom.didcot,david_r.hall.united_kingdom.didcot,daniel_k.clare.united_kingdom.didcot,andrew.howe.united_kingdom.didcot,philip_j_r.goulder.united_kingdom.oxford,elizabeth_e.fry.united_kingdom.oxford,michael_s.diamond.usa.washington,juthathip.mongkolsapaya.thailand.bangkok,jingshan.ren.united_kingdom.oxford,david_i.stuart.united_kingdom.didcot,gavin_r.screaton.united_kingdom.oxford"
66,66,2022,1,Cell reports,Cellular and humoral functional responses after BNT162b2 mRNA vaccination differ longitudinally between naive and subjects recovered from COVID-19,"roberto.lozanorodrguez.spain.madrid,jaime.valentnquiroga.spain.madrid,jos.avendaoortiz.spain.madrid,alejandro.martnquirs.spain.madrid,alejandro.pascualiglesias.spain.madrid,vernica.terrnarcos.spain.madrid,karla.montalbnhernndez.spain.madrid,jos_carlos.casalvilladueas.spain.madrid,marta.bergngutirrez.spain.madrid,jos.alcam.spain.madrid,javier.garcaprez.spain.madrid,almudena.cascajero.spain.madrid,miguel_ngel.garcagarrido.spain.madrid,lvaro_del.balzocastillo.spain.madrid,mara.peinado.spain.madrid,laura.gmez.spain.madrid,irene.llorentefernndez.spain.madrid,gema.martnmiguel.spain.madrid,carmen.herrerobenito.spain.madrid,jos_miguel.benito.spain.mostoles,norma.ralln.spain.mostoles,carolina.cubilloszapata.spain.madrid,luis_a.aguirre.spain.madrid,carlos_del.fresno.spain.madrid,eduardo.lpezcollazo.spain.madrid"
67,67,2022,1,Cell reports,Two-step fitness selection for intra-host variations in SARS-CoV-2,"jiarui.li.china.beijing,pengcheng.du.china.beijing,lijiang.yang.china.beijing,ju.zhang.china.beijing,chuan.song.china.beijing,danying.chen.china.beijing,yangzi.song.china.beijing,nan.ding.china.beijing,mingxi.hua.china.beijing,kai.han.china.beijing,rui.song.china.beijing,wen.xie.china.beijing,zhihai.chen.china.beijing,xianbo.wang.china.beijing,jingyuan.liu.china.beijing,yanli.xu.china.beijing,guiju.gao.china.beijing,qi.wang.china.beijing,lin.pu.china.beijing,lin.di.china.shenzhen,jie.li.china.beijing,jinglin.yue.china.beijing,junyan.han.china.beijing,xuesen.zhao.china.beijing,yonghong.yan.china.beijing,fengting.yu.china.beijing,fujie.zhang.china.beijing,yi_qin.gao.china.shenzhen,yanyi.huang.china.beijing,jianbin.wang.china.beijing,hui.zeng.china.beijing,chen.chen.china.beijing"
68,68,2022,1,Cell reports,High-titer neutralization of Mu and C.1.2 SARS-CoV-2 variants by vaccine-elicited antibodies of previously infected individuals,"takuya.tada.usa.newyork,hao.zhou.usa.newyork,belinda_m.dcosta.usa.newyork,marie_i.samanovic.usa.newyork,amber.cornelius.usa.newyork,ramin_s.herati.usa.newyork,mark_j.mulligan.usa.newyork,nathaniel_r.landau.usa.newyork"
70,70,2022,1,Cell reports,Recruitment of highly cytotoxic CD8<sup>+</sup> T cell receptors in mild SARS-CoV-2 infection,"karolin_i.wagner.germany.munich,laura_m.mateyka.germany.munich,sebastian.jarosch.germany.munich,vincent.grass.germany.munich,simone.weber.germany.munich,kilian.schober.germany.erlangen,monika.hammel.germany.munich,teresa.burrell.germany.munich,behnam.kalali.germany.munich,holger.poppert.germany.munich,sophia.schambeck.germany.munich,stefan.holdenrieder.germany.munich,andrea.strtgesachatz.germany.munich,verena.haselmann.germany.mannheim,michael.neumaier.germany.mannheim,johanna.erber.germany.munich,alina.priller.germany.munich,sarah.yazici.germany.munich,hedwig.roggendorf.germany.munich,marcus.odendahl.germany.dresden,torsten.tonn.germany.dresden,andrea.dick.germany.munich,klaus.witter.germany.munich,hrvoje.mijoevi.germany.munich,ulrike.protzer.germany.munich,percy_a.knolle.germany.munich,andreas.pichlmair.germany.munich,claudia_s.crowell.germany.munich,markus.gerhard.germany.munich,elvira.dippolito.germany.munich,dirk_h.busch.germany.munich"
71,71,2022,1,Cell reports,The SARS-CoV-2 Lambda variant exhibits enhanced infectivity and immune resistance,"izumi.kimura.japan.tokyo,yusuke.kosugi.japan.kyoto,jiaqi.wu.japan.saitama,jiri.zahradnik.israel.rehovot,daichi.yamasoba.japan.hyogo,keiya.uriu.japan.tokyo,yafei.liu.japan.osaka,kotaro.shirakawa.japan.kyoto,yasuhiro.kazuma.japan.kyoto,ryosuke.nomura.japan.kyoto,yoshihito.horisawa.japan.kyoto,kenzo.tokunaga.japan.tokyo,takamasa.ueno.japan.kumamoto,akifumi.takaorikondo.japan.kyoto,gideon.schreiber.israel.rehovot,hisashi.arase.japan.osaka,chihiro.motozono.japan.kumamoto,akatsuki.saito.japan.university,so.nakagawa.japan.shizuoka,kei.sato.japan.tokyo"
78,78,2022,1,"Science (New York, N.Y.)",Voltage compartmentalization in dendritic spines in vivo,"victor_hugo.cornejo.usa.newyork,netanel.ofer.usa.newyork,rafael.yuste.usa.newyork"
79,79,2022,1,Cell,The Chinese pine genome and methylome unveil key features of conifer evolution,"shihui.niu.china.beijing,jiang.li.china.beijing,wenhao.bo.china.beijing,weifei.yang.china.beijing,andrea.zuccolo.italy.pisa,stefania.giacomello.sweden.stockholm,xi.chen.china.beijing,fangxu.han.china.beijing,junhe.yang.china.beijing,yitong.song.china.beijing,yumeng.nie.china.beijing,biao.zhou.china.beijing,peiyi.wang.china.beijing,quan.zuo.china.beijing,hui.zhang.china.beijing,jingjing.ma.china.beijing,jun.wang.china.beijing,lvji.wang.china.beijing,qianya.zhu.china.beijing,huanhuan.zhao.china.beijing,xuemei.zhang.china.beijing,tao.liu.china.beijing,surui.pei.china.beijing,zhimin.li.china.beijing,jinxing.lin.china.beijing,tongqi.yuan.china.beijing,wei.li.china.beijing,yue.li.china.beijing,harry_x.wu.sweden.canberra"
81,81,2022,1,Cell,Discovering dominant tumor immune archetypes in a pan-cancer census,"alexis_j.combes.usa.california,bushra.samad.usa.california,jessica.tsui.usa.california,nayvin_w.chew.usa.california,peter.yan.usa.california,gabriella_c.reeder.usa.california,divyashree.kushnoor.usa.california,alan.shen.usa.california,brittany.davidson.usa.california,andrea_j.barczak.usa.california,michael.adkisson.usa.california,austin.edwards.usa.california,mohammad.naser.usa.california,tristan.courau.usa.california,taymour.hammoudi.usa.california,rafael_j.argello.france.marseille,arjun_arkal.rao.usa.california,adam_b.olshen.usa.california,cathy.cai.usa.california,jenny.zhan.usa.california,katelyn_c.davis.usa.california,jocelyn_s.chapman.usa.california,chloe_e.atreya.usa.california,amar.patel.usa.california,adil_i.daud.usa.california,johannes_r.kratz.usa.california,eric_a.collisson.usa.california,gabriela_k.fragiadakis.usa.california,david_j.erle.usa.california,alexandre.boissonnas.france.paris,saurabh.asthana.usa.california,vincent.chan.usa.california,matthew_f.krummel.usa.california"
82,82,2022,1,Cell,"EMSY inhibits homologous recombination repair and the interferon response, promoting lung cancer immune evasion","antonio.marzio.usa.newyork,emma.kurz.usa.newyork,jennifer_m.sahni.usa.newyork,giuseppe.di_feo.usa.newyork,joseph.puccini.usa.newyork,shaowen.jiang.usa.newyork,carolina_alcantara.hirsch.usa.newyork,arnaldo_a.arbini.usa.newyork,warren_l.wu.usa.newyork,harvey_i.pass.usa.newyork,dafna.barsagi.usa.newyork,thales.papagiannakopoulos.usa.newyork,michele.pagano.usa.newyork"
84,84,2022,1,Cell,Efficient treatment and pre-exposure prophylaxis in rhesus macaques by an HIV fusion-inhibitory lipopeptide,"jing.xue.china.beijing,huihui.chong.china.beijing,yuanmei.zhu.china.beijing,jingjing.zhang.china.beijing,ling.tong.china.beijing,jiahan.lu.china.beijing,ting.chen.china.beijing,zhe.cong.china.beijing,qiang.wei.china.beijing,yuxian.he.china.beijing"
87,87,2022,1,Cell stem cell,Genome-wide screening in human kidney organoids identifies developmental and disease-related aspects of nephrogenesis,"rosemarie.ungricht.switzerland.basel,laure.guibbal.switzerland.basel,mariechristine.lasbennes.switzerland.basel,vanessa.orsini.switzerland.basel,martin.beibel.switzerland.basel,annick.waldt.switzerland.basel,rachel.cuttat.switzerland.basel,walter.carbone.switzerland.basel,anne.basler.switzerland.basel,guglielmo.roma.switzerland.basel,florian.nigsch.switzerland.basel,jan_s.tchorz.switzerland.basel,dominic.hoepfner.switzerland.basel,philipp_s.hoppe.switzerland.basel"
88,88,2022,1,Cell stem cell,Enteric glial cell heterogeneity regulates intestinal stem cell niches,"meryem_b.baghdadi.canada.toronto,arshad.ayyaz.canada.toronto,sabrina.coquenlorge.canada.toronto,bonnie.chu.canada.toronto,sandeep.kumar.canada.toronto,catherine.streutker.canada.toronto,jeffrey_l.wrana.canada.toronto,taehee.kim.canada.toronto"
89,89,2022,1,Cell stem cell,Multilayer omics analysis reveals a non-classical retinoic acid signaling axis that regulates hematopoietic stem cell identity,"katharina.schnberger.germany.freiburg,nadine.obier.germany.freiburg,mari_carmen.romeromulero.germany.freiburg,pierre.cauchy.germany.freiburg,julian.mess.germany.freiburg,polina_v.pavlovich.germany.freiburg,yu_wei.zhang.germany.freiburg,michael.mitterer.germany.freiburg,jasmin.rettkowski.germany.freiburg,mariaeleni.lalioti.germany.freiburg,karin.jcklein.germany.freiburg,jonathan_d.curtis.germany.freiburg,pia.sommerkamp.germany.heidelberg,eirini.trompouki.germany.freiburg,joerg_m.buescher.germany.freiburg,nina.cabezaswallscheid.germany.freiburg"
90,90,2022,1,Cell stem cell,Differential m<sup>6</sup>A RNA landscapes across hematopoiesis reveal a role for IGF2BP2 in preserving hematopoietic stem cell function,"rong.yin.china.wuhan,jiwei.chang.china.wuhan,yashu.li.china.wuhan,zhuying.gao.china.wuhan,qiang.qiu.china.chengdu,qifan.wang.china.wuhan,guoqiang.han.china.wuhan,jihua.chai.china.wuhan,mengdie.feng.china.wuhan,peipei.wang.china.wuhan,tiantian.zhang.china.wuhan,xueqin.xie.china.wuhan,jin.hu.china.wuhan,ying.cheng.china.wuhan,chengli.guo.china.wuhan,jing.wang.china.wuhan,kexin.gao.china.wuhan,manman.cui.china.wuhan,yuhuan.zheng.china.chengdu,wei.jiang.china.wuhan,yiguo.hu.china.chengdu,qingyong.yang.china.wuhan,haojian.zhang.china.wuhan"
91,91,2022,1,Cell stem cell,A cis-acting structural variation at the ZNF558 locus controls a gene regulatory network in human brain development,"pia_a.johansson.sweden.lund,per_ludvik.bratts.sweden.lund,christopher_h.douse.sweden.lund,anita.adami.sweden.lund,julien.pontis.switzerland.lausanne,daniela.grassi.sweden.lund,raquel.garza.sweden.lund,edoardo.sozzi.sweden.lund,rodrigo.cataldo.sweden.lund,marie_e.jnsson.sweden.lund,diahann_a_m.atacho.sweden.lund,karolina.pircs.sweden.lund,feride.eren.sweden.lund,yogita.sharma.sweden.lund,jenny.johansson.sweden.lund,alessandro.fiorenzano.sweden.lund,malin.parmar.sweden.lund,malin.fex.sweden.lund,didier.trono.switzerland.lausanne,johan.jakobsson.sweden.lund"
92,92,2022,1,Cell stem cell,Hair shaft miniaturization causes stem cell depletion through mechanosensory signals mediated by a Piezo1-calcium-TNF-α axis,"yuhua.xie.china.beijing,daoming.chen.china.beijing,kaiju.jiang.china.beijing,lifang.song.china.beijing,nannan.qian.china.beijing,yingxue.du.china.beijing,yong.yang.china.nanjing,fengchao.wang.china.beijing,ting.chen.china.beijing"
95,95,2022,1,Cell metabolism,"TOX4, an insulin receptor-independent regulator of hepatic glucose production, is activated in diabetic liver","liheng.wang.usa.newyork,junjie.yu.usa.newyork,qiuzhong.zhou.singapore.singapore,xiaobo.wang.usa.newyork,maria.mukhanova.usa.newyork,wen.du.usa.newyork,lei.sun.singapore.singapore,utpal_b.pajvani.usa.newyork,domenico.accili.usa.newyork"
96,96,2022,1,Cell metabolism,Replication of SARS-CoV-2 in adipose tissue determines organ and systemic lipid metabolism in hamsters and humans,"martin.zickler.germany.hamburg,stephanie.stanellebertram.germany.hamburg,sandra.ehret.germany.hamburg,fabian.heinrich.germany.hamburg,philine.lange.germany.hamburg,berfin.schaumburg.germany.hamburg,nancy_mounogou.kouassi.germany.hamburg,sebastian.beck.germany.hamburg,michelle_y.jaeckstein.germany.hamburg,oliver.mann.germany.hamburg,susanne.krasemann.germany.hamburg,maria.schroeder.germany.hamburg,dominik.jarczak.germany.hamburg,axel.nierhaus.germany.hamburg,stefan.kluge.germany.hamburg,manuela.peschka.germany.hamburg,hartmut.schlter.germany.hamburg,thomas.renn.germany.hamburg,klaus.pueschel.germany.hamburg,andreas.kloetgen.germany.braunschweig,ludger.scheja.germany.hamburg,benjamin.ondruschka.germany.hamburg,joerg.heeren.germany.hamburg,guelsah.gabriel.germany.hanover"
99,99,2022,1,Nature biomedical engineering,Biomaterial-mediated modulation of oral microbiota synergizes with PD-1 blockade in mice with oral squamous cell carcinoma,"diwei.zheng.china.wuhan,weiwei.deng.china.wuhan,wenfang.song.china.wuhan,congcong.wu.china.wuhan,jie.liu.china.wuhan,sheng.hong.china.wuhan,zenan.zhuang.china.wuhan,han.cheng.china.wuhan,zhijun.sun.china.wuhan,xianzheng.zhang.china.wuhan"
102,102,2022,1,Nature biomedical engineering,Enhancing the tropism of bacteria via genetically programmed biosensors,"tiffany.chien.usa.newyork,tetsuhiro.harimoto.usa.newyork,benjamin.kepecs.usa.newyork,kelsey.gray.usa.newyork,courtney.coker.usa.newyork,nicholas.hou.usa.newyork,kelly.pu.usa.newyork,tamjeed.azad.usa.newyork,andoni.nolasco.usa.newyork,martina.pavlicova.usa.newyork,tal.danino.usa.newyork"
106,106,2022,1,Nature biotechnology,Identifying transcriptional programs underlying cancer drug response with TraCe-seq,"matthew_t.chang.usa.south,frances.shanahan.usa.south,thi_thu_thao.nguyen.usa.south,steven_t.staben.usa.south,lewis.gazzard.usa.south,sayumi.yamazoe.usa.south,ingrid_e.wertz.usa.south,robert.piskol.usa.south,yeqing_angela.yang.usa.south,zora.modrusan.usa.south,benjamin.haley.usa.south,marie.evangelista.usa.south,shiva.malek.usa.south,scott_a.foster.usa.south,xin.ye.usa.south"
108,108,2022,1,Nature biotechnology,Integration of spatial and single-cell transcriptomic data elucidates mouse organogenesis,"t.lohoff.united_kingdom.cambridge,s.ghazanfar.united_kingdom.cambridge,a.missarova.united_kingdom.cambridge,j_a.griffiths.united_kingdom.cambridge,e_s.bardot.usa.newyork,r_c_v.tyser.united_kingdom.oxford,r.argelaguet.united_kingdom.cambridge,c.guibentif.united_kingdom.cambridge,s.srinivas.united_kingdom.oxford,j.briscoe.united_kingdom.london,b_d.simons.united_kingdom.cambridge,ak.hadjantonakis.usa.newyork,b.gttgens.united_kingdom.cambridge,w.reik.united_kingdom.cambridge,j.nichols.united_kingdom.cambridge,j_c.marioni.united_kingdom.cambridge"
109,109,2022,1,Nature biotechnology,Efficient CRISPR editing with a hypercompact Cas12f1 and engineered guide RNAs delivered by adeno-associated virus,"do_yon.kim.south_korea.daejeon,jeong_mi.lee.south_korea.daejeon,su_bin.moon.south_korea.daejeon,hyun_jung.chin.south_korea.daejeon,seyeon.park.south_korea.republic,youjung.lim.south_korea.republic,daesik.kim.south_korea.daejeon,taeyoung.koo.south_korea.seoul,jeongheon.ko.south_korea.daejeon,yongsam.kim.south_korea.daejeon"
115,115,2022,1,Nature biotechnology,Purification of multiplex oligonucleotide libraries by synthesis and selection,"hansol.choi.south_korea.seoul,yeongjae.choi.south_korea.seoul,jaewon.choi.south_korea.seoul,amos_chungwon.lee.south_korea.seoul,huiran.yeom.south_korea.seoul,jinwoo.hyun.south_korea.seoul,taehoon.ryu.south_korea.seoul,sunghoon.kwon.south_korea.seoul"
118,118,2022,1,Nature chemistry,A thiolate-bridged Fe<sup>IV</sup>Fe<sup>IV</sup> μ-nitrido complex and its hydrogenation reactivity toward ammonia formation,"yixin.zhang.china.republic,jinfeng.zhao.china.republic,dawei.yang.china.republic,baomin.wang.china.republic,yuhan.zhou.china.republic,junhu.wang.china.republic,hui.chen.china.beijing,tao.mei.china.republic,shengfa.ye.germany.mulheim,jingping.qu.china.republic"
119,119,2022,1,Nature chemistry,Deaminative chlorination of aminoheterocycles,"clment.ghiazza.germany.mulheim,teresa.faber.germany.mulheim,alejandro.gmezpalomino.germany.mulheim,josep.cornella.germany.mulheim"
