,Unnamed: 0.1,pub_year,pub_month,journal_name,paper_title,author
37,37,2021,4,Cell stem cell,Dcaf11 activates Zscan4-mediated alternative telomere lengthening in early embryos and embryonic stem cells,"rongrong.le.china.shanghai,yixin.huang.china.shanghai,yanping.zhang.china.shanghai,hu.wang.china.guangzhou,jiaming.lin.china.shanghai,yu.dong.china.shanghai,ziyi.li.china.shanghai,mingyue.guo.china.shanghai,xiaochen.kou.china.shanghai,yanhong.zhao.china.shanghai,mo.chen.china.shanghai,qianshu.zhu.china.shanghai,anqi.zhao.china.shanghai,jiqing.yin.china.shanghai,yawei.gao.china.shanghai,jiayu.chen.china.shanghai,wenqiang.liu.china.shanghai,lan.kang.china.shanghai,yixuan.wang.china.shanghai,chong.li.china.shanghai,xiaoyu.liu.china.shanghai,rui.gao.china.shanghai,hong.wang.china.shanghai,zhenyu.ju.china.guangzhou,shaorong.gao.china.qingdao"
38,38,2021,4,Cell stem cell,Heterogeneous bone-marrow stromal progenitors drive myelofibrosis via a druggable alarmin axis,"nils_b.leimkhler.netherlands.rotterdam,hlne_f_e.gleitz.netherlands.rotterdam,li.ronghui.germany.aachen,inge_a_m.snoeren.netherlands.rotterdam,stijn_n_r.fuchs.netherlands.rotterdam,james_s.nagai.germany.aachen,bella.banjanin.netherlands.rotterdam,king_h.lam.netherlands.rotterdam,thomas.vogl.germany.munster,christoph.kuppe.germany.aachen,ursula_s_a.stalmann.netherlands.rotterdam,guntram.bsche.germany.hannover,hans.kreipe.germany.hannover,ines.gtgemann.germany.bonn,philippe.krebs.switzerland.bern,yara.banz.switzerland.bern,peter.boor.germany.aachen,evelyn_wingyin.tai.germany.aachen,tim_h.brmmendorf.germany.aachen,steffen.koschmieder.germany.aachen,martina.crysandt.germany.aachen,eric.bindels.netherlands.rotterdam,rafael.kramann.germany.aachen,ivan_g.costa.germany.aachen"
41,41,2021,4,Nature biotechnology,Readfish enables targeted nanopore sequencing of gigabase-sized genomes,"alexander.payne.united_kingdom.nottingham,nadine.holmes.united_kingdom.nottingham,thomas.clarke.united_kingdom.nottingham,rory.munro.united_kingdom.nottingham,bisrat_j.debebe.united_kingdom.nottingham,matthew.loose.united_kingdom.nottingham"
43,43,2021,4,Nature biotechnology,MPL resolves genetic linkage in fitness inference from complex evolutionary histories,"muhammad_saqib.sohail.china.hongkong,raymond_h_y.louie.china.hongkong,matthew_r.mckay.china.hongkong"
45,45,2021,4,Nature biotechnology,"CRISPR RNA-guided integrases for high-efficiency, multiplexed bacterial genome engineering","phuc_leo_h.vo.usa.newyork,carlotta.ronda.usa.newyork,sanne_e.klompe.usa.newyork,ethan_e.chen.usa.newyork,christopher.acree.usa.newyork,harris_h.wang.usa.newyork,samuel_h.sternberg.usa.newyork"
51,51,2021,4,Nature human behaviour,Neurocomputational mechanisms of prior-informed perceptual decision-making in humans,"simon_p.kelly.usa.newyork,elaine_a.corbett.ireland.dublin,redmond_g.oconnell.ireland.dublin"
56,56,2021,4,Nature nanotechnology,Advances in nanomaterial vaccine strategies to address infectious diseases impacting global health,"chelsea_n.fries.usa.durham,elizabeth_j.curvino.usa.durham,juilin.chen.usa.durham,sallie_r.permar.usa.durham,genevieve_g.fouda.usa.durham,joel_h.collier.usa.durham"
57,57,2021,4,Nature protocols,Tutorial: structural characterization of isolated metal atoms and subnanometric metal clusters in zeolites,"lichen.liu.spain.valencia,miguel.lopezharo.spain.cadiz,jose_j.calvino.spain.cadiz,avelino.corma.spain.valencia"
58,58,2021,4,Nature reviews. Cardiology,Genomics of hypertension: the road to precision medicine,"sandosh.padmanabhan.united_kingdom.glasgow,anna_f.dominiczak.united_kingdom.glasgow"
59,59,2021,4,Nature reviews. Cardiology,Diabesity: the combined burden of obesity and diabetes on heart disease and the role of imaging,"arnold_c_t.ng.australia.brisbane,victoria.delgado.netherlands.leiden,jeroen_j.bax.netherlands.leiden"
60,60,2021,4,Nature reviews. Cardiology,Stroke prevention strategies in high-risk patients with atrial fibrillation,"agnieszka.kotalczyk.united_kingdom.liverpool,micha.mazurek.poland.centre,zbigniew.kalarus.poland.centre,tatjana_s.potpara.croatia.belgrade,gregory_y_h.lip.united_kingdom.liverpool"
61,61,2021,4,Nature reviews. Cardiology,Lifestyle interventions for the prevention and treatment of hypertension,"pedro_l.valenzuela.spain.madrid,pedro.carrerabastos.sweden.malmo,beatriz_g.glvez.spain.madrid,gema.ruizhurtado.spain.madrid,luis_m.ruilope.spain.madrid,alejandro.lucia.spain.madrid"
66,66,2021,4,Nature reviews. Genetics,Gene therapy using haematopoietic stem and progenitor cells,"giuliana.ferrari.italy.milan,adrian_j.thrasher.united_kingdom.london,alessandro.aiuti.italy.milan"
71,71,2021,4,Nature reviews. Immunology,Rethinking peripheral T cell tolerance: checkpoints across a T cell's journey,"mohamed_a.eltanbouly.usa.hanover,randolph_j.noelle.usa.hanover"
72,72,2021,4,Nature reviews. Immunology,γδ T cells in tissue physiology and surveillance,"julie_c.ribot.portugal.lisbon,nolla.lopes.portugal.lisbon,bruno.silvasantos.portugal.lisbon"
74,74,2021,4,Nature reviews. Microbiology,The stringent response and physiological roles of (pp)pGpp in bacteria,"sophie_e.irving.united_kingdom.sheffield,naznin_r.choudhury.united_kingdom.sheffield,rebecca_m.corrigan.united_kingdom.sheffield"
76,76,2021,4,Nature reviews. Microbiology,Innovations to culturing the uncultured microbial majority,"william_h.lewis.netherlands.wageningen,guillaume.tahon.netherlands.wageningen,patricia.geesink.netherlands.wageningen,diana_z.sousa.netherlands.wageningen,thijs_j_g.ettema.netherlands.wageningen"
82,82,2021,3,Cell chemical biology,Recent advances in identifying protein targets in drug discovery,"jaeyoung.ha.south_korea.seoul,hankum.park.south_korea.seoul,jongmin.park.south_korea.chuncheon,seung_bum.park.south_korea.seoul"
84,84,2021,3,Cell stem cell,Decoding Human Megakaryocyte Development,"hongtao.wang.china.tianjin,jian.he.china.beijing,changlu.xu.china.tianjin,xiaoyuan.chen.china.tianjin,hua.yang.china.tianjin,shujuan.shi.china.tianjin,cuicui.liu.china.tianjin,yang.zeng.china.beijing,dan.wu.china.tianjin,zhijie.bai.china.beijing,mengge.wang.china.tianjin,yuqi.wen.china.tianjin,pei.su.china.tianjin,meijuan.xia.china.tianjin,baiming.huang.china.tianjin,chunyu.ma.china.beijing,lihong.bian.china.beijing,yu.lan.china.guangzhou,tao.cheng.china.tianjin,lihong.shi.china.tianjin,bing.liu.china.guangzhou,jiaxi.zhou.china.tianjin"
87,87,2021,3,Cell stem cell,Capture of Mouse and Human Stem Cells with Features of Formative Pluripotency,"masaki.kinoshita.united_kingdom.cambridge,michael.barber.united_kingdom.cambridge,william.mansfield.united_kingdom.cambridge,yingzhi.cui.united_kingdom.cambridge,daniel.spindlow.united_kingdom.exeter,giuliano_giuseppe.stirparo.united_kingdom.exeter,sabine.dietmann.united_kingdom.cambridge,jennifer.nichols.united_kingdom.cambridge,austin.smith.united_kingdom.exeter"
88,88,2021,3,Cell stem cell,Differentiated Daughter Cells Regulate Stem Cell Proliferation and Fate through Intra-tissue Tension,"wenxiu.ning.usa.durham,andrew.muroyama.usa.durham,hua.li.usa.durham,terry.lechler.usa.durham"
89,89,2021,3,Cell stem cell,The Transition from Quiescent to Activated States in Human Hematopoietic Stem Cells Is Governed by Dynamic 3D Genome Reorganization,"naoya.takayama.japan.chiba,alex.murison.canada.toronto,shinichiro.takayanagi.japan.toronto,christopher.arlidge.canada.toronto,stanley.zhou.canada.toronto,laura.garciaprat.canada.toronto,michelle.chansengyue.canada.toronto,sasan.zandi.canada.toronto,olga_i.gan.canada.toronto,hlna.boutzen.canada.toronto,kerstin_b.kaufmann.canada.toronto,aaron.trotmangrant.canada.toronto,erwin.schoof.canada.toronto,ken.kron.canada.toronto,noelia.daz.germany.munster,john_j_y.lee.canada.toronto,tiago.medina.canada.toronto,daniel_d.de_carvalho.canada.toronto,michael_d.taylor.canada.toronto,juan_m.vaquerizas.germany.munster,stephanie_z.xie.canada.toronto,john_e.dick.canada.toronto,mathieu.lupien.canada.toronto"
97,97,2021,3,Nature biomedical engineering,An electric-field-responsive paramagnetic contrast agent enhances the visualization of epileptic foci in mouse models of drug-resistant epilepsy,"cong.wang.china.shanghai,wanbing.sun.china.shanghai,jun.zhang.china.shanghai,jianping.zhang.china.shanghai,qinghua.guo.china.shanghai,xingyu.zhou.china.shanghai,dandan.fan.china.shanghai,haoran.liu.china.shanghai,ming.qi.china.shanghai,xihui.gao.china.shanghai,haiyan.xu.china.shanghai,zhaobing.gao.china.shanghai,mei.tian.china.hangzhou,hong.zhang.china.hangzhou,jianhong.wang.china.shanghai,zixuan.wei.china.shanghai,nicholas_j.long.united_kingdom.london,ying.mao.china.shanghai,cong.li.china.shanghai"
101,101,2021,3,Nature biotechnology,Determination of isoform-specific RNA structure with nanopore long reads,"jong_ghut_ashley.aw.singapore.singapore,shaun_w.lim.singapore.singapore,jia_xu.wang.singapore.singapore,finnlay_r_p.lambert.singapore.singapore,wen_ting.tan.singapore.singapore,yang.shen.singapore.singapore,yu.zhang.singapore.singapore,pornchai.kaewsapsak.singapore.singapore,chenhao.li.singapore.singapore,sarah_b.ng.singapore.singapore,leah_a.vardy.singapore.singapore,meng_how.tan.singapore.singapore,niranjan.nagarajan.singapore.singapore,yue.wan.singapore.singapore"
108,108,2021,3,Nature chemistry,Enantioselective C(sp<sup>3</sup>)-C(sp<sup>3</sup>) cross-coupling of non-activated alkyl electrophiles via nickel hydride catalysis,"srikrishna.bera.switzerland.lausanne,runze.mao.switzerland.lausanne,xile.hu.switzerland.lausanne"
109,109,2021,3,Nature chemistry,"Isolation and electronic structures of derivatized manganocene, ferrocene and cobaltocene anions","conrad_a_p.goodwin.united_kingdom.manchester,marcus_j.giansiracusa.united_kingdom.manchester,hannah_m.nicholas.united_kingdom.manchester,peter.evans.united_kingdom.manchester,michele.vonci.united_kingdom.manchester,nicholas_f.chilton.united_kingdom.manchester,david_p.mills.united_kingdom.manchester"
111,111,2021,3,Nature chemical biology,Living materials fabricated via gradient mineralization of light-inducible biofilms,"yanyi.wang.china.shanghai,bolin.an.china.shanghai,bin.xue.china.nanjing,jiahua.pu.china.shanghai,xiuli.zhang.china.shanghai,yuanyuan.huang.china.shanghai,yi.yu.china.shanghai,yi.cao.china.nanjing,chao.zhong.china.shanghai"
114,114,2021,3,Nature chemical biology,Chemical reversal of abnormalities in cells carrying mitochondrial DNA mutations,"hiroki.kobayashi.japan.saitama,hideyuki.hatakeyama.japan.tokyo,haruna.nishimura.japan.saitama,mutsumi.yokota.japan.tokyo,sadafumi.suzuki.japan.tokyo,yuri.tomabechi.japan.yokohama,mikako.shirouzu.japan.yokohama,hiroyuki.osada.japan.saitama,masakazu.mimaki.japan.tokyo,yuichi.goto.japan.tokyo,minoru.yoshida.japan.saitama"
115,115,2021,3,Nature human behaviour,Evidence of horizontal indirect genetic effects in humans,"charley.xia.united_kingdom.edinburgh,oriol.canelaxandri.united_kingdom.edinburgh,konrad.rawlik.united_kingdom.edinburgh,albert.tenesa.united_kingdom.edinburgh"
118,118,2021,3,Nature human behaviour,Learning metrics on spectrotemporal modulations reveals the perception of musical instrument timbre,"etienne.thoret.canada.montreal,baptiste.caramiaux.france.yvette,philippe.depalle.canada.montreal,stephen.mcadams.canada.montreal"
124,124,2021,3,Nature materials,Cofactor-free oxidase-mimetic nanomaterials from self-assembled histidine-rich peptides,"qing.liu.china.beijing,kaiwei.wan.china.beijing,yingxu.shang.china.beijing,zhengang.wang.china.beijing,yiyang.zhang.china.beijing,luru.dai.china.beijing,chen.wang.china.beijing,hui.wang.china.beijing,xinghua.shi.china.beijing,dongsheng.liu.china.beijing,baoquan.ding.china.beijing"
125,125,2021,3,Nature materials,Identifying carbon as the source of visible single-photon emission from hexagonal boron nitride,"noah.mendelson.australia.sydney,dipankar.chugh.australia.canberra,jeffrey_r.reimers.australia.sydney,tin_s.cheng.united_kingdom.nottingham,andreas.gottscholl.germany.wurzburg,christopher_j.mellor.united_kingdom.nottingham,vladimir.dyakonov.germany.wurzburg,peter_h.beton.united_kingdom.nottingham,sergei_v.novikov.united_kingdom.nottingham,chennupati.jagadish.australia.canberra,hark_hoe.tan.australia.canberra,michael_j.ford.australia.sydney,milos.toth.australia.sydney,carlo.bradac.australia.sydney,igor.aharonovich.australia.sydney"
129,129,2021,3,Nature materials,Stress fibres are embedded in a contractile cortical network,"timothe.vignaud.france.grenoble,calina.copos.usa.newyork,christophe.leterrier.france.marseille,qingzong.tseng.france.grenoble,laurent.blanchoin.france.grenoble,alex.mogilner.usa.newyork,manuel.thry.france.grenoble,laetitia.kurzawa.france.grenoble"
133,133,2021,3,Nature materials,Mechanistic insights of evaporation-induced actuation in supramolecular crystals,"roxana.piotrowska.usa.newyork,travis.hesketh.united_kingdom.glasgow,haozhen.wang.usa.newyork,alan_r_g.martin.united_kingdom.glasgow,deborah.bowering.united_kingdom.glasgow,chunqiu.zhang.usa.newyork,chunhua_t.hu.usa.newyork,scott_a.mcphee.usa.newyork,tong.wang.usa.newyork,yaewon.park.usa.newyork,pulkit.singla.usa.newyork,thomas.mcglone.united_kingdom.glasgow,alastair.florence.united_kingdom.glasgow,tell.tuttle.united_kingdom.glasgow,rein_v.ulijn.usa.newyork,xi.chen.usa.newyork"
134,134,2021,3,Nature materials,A DNA nanodevice-based vaccine for cancer immunotherapy,"shaoli.liu.china.beijing,qiao.jiang.china.beijing,xiao.zhao.china.beijing,ruifang.zhao.china.beijing,yuanning.wang.china.beijing,yiming.wang.china.beijing,jianbing.liu.china.beijing,yingxu.shang.china.beijing,shuai.zhao.china.beijing,tiantian.wu.china.beijing,yinlong.zhang.china.beijing,guangjun.nie.china.beijing,baoquan.ding.china.beijing"
135,135,2021,3,Nature microbiology,The SARS-CoV-2 RNA-protein interactome in infected human cells,"nora.schmidt.germany.wurzburg,sabina.ganskih.germany.wurzburg,cornelius.schneider.germany.wurzburg,thomas.hennig.germany.wurzburg,simone.werner.germany.wurzburg,yuanjie.wei.germany.wurzburg,matthias.zimmer.germany.wurzburg,jens.ade.germany.wurzburg,luisa.kirschner.germany.wurzburg,sebastian.zielinski.germany.wurzburg,lars.dlken.germany.wurzburg,neva.caliskan.germany.wurzburg,utz.fischer.germany.wurzburg,jrg.vogel.germany.wurzburg,jochen.bodem.germany.wurzburg,mathias.munschauer.germany.wurzburg"
136,136,2021,3,Nature microbiology,Stepwise evolution of Salmonella Typhimurium ST313 causing bloodstream infection in Africa,"caisey_v.pulford.united_kingdom.liverpool,blanca_m.perezsepulveda.united_kingdom.liverpool,roco.canals.united_kingdom.liverpool,jessica_a.bevington.united_kingdom.liverpool,rebecca_j.bengtsson.united_kingdom.liverpool,nicolas.wenner.united_kingdom.liverpool,ella_v.rodwell.united_kingdom.liverpool,xiaojun.zhu.united_kingdom.liverpool,rebecca_j.bennett.united_kingdom.liverpool,george_e.stenhouse.united_kingdom.liverpool,p.malaka_de_silva.united_kingdom.liverpool,hermione_j.webster.united_kingdom.liverpool,jose_a.bengoechea.united_kingdom.belfast,amy.dumigan.united_kingdom.belfast,alicia.trandien.france.paris,arthur.bowersbarnard.united_kingdom.liverpool,alexandra_y.beliavskaia.united_kingdom.liverpool,alexander_v.predeus.united_kingdom.liverpool,will_p_m.rowe.united_kingdom.liverpool,alistair_c.darby.united_kingdom.liverpool,neil.hall.united_kingdom.norwich,franoisxavier.weill.france.paris,kate_s.baker.united_kingdom.liverpool,jay_c_d.hinton.united_kingdom.liverpool"
137,137,2021,3,Nature nanotechnology,Coherent control of individual electron spins in a two-dimensional quantum dot array,"pierreandr.mortemousque.france.grenoble,emmanuel.chanrion.france.grenoble,baptiste.jadot.france.grenoble,hanno.flentje.france.grenoble,arne.ludwig.germany.bochum,andreas_d.wieck.germany.bochum,matias.urdampilleta.france.grenoble,christopher.buerle.france.grenoble,tristan.meunier.france.grenoble"
138,138,2021,3,Nature nanotechnology,Inducing micromechanical motion by optical excitation of a single quantum dot,"jan.kettler.france.grenoble,nitika.vaish.france.grenoble,laure_mercier.de_lpinay.france.grenoble,benjamin.besga.france.lyon,pierrelouis.de_assis.france.grenoble,olivier.bourgeois.france.grenoble,alexia.auffves.france.grenoble,maxime.richard.france.grenoble,julien.claudon.france.grenoble,jeanmichel.grard.france.grenoble,benjamin.pigeau.france.grenoble,olivier.arcizet.france.grenoble,pierre.verlot.united_kingdom.nottingham,jeanphilippe.poizat.france.grenoble"
139,139,2021,3,Nature nanotechnology,Giant enhancement of third-harmonic generation in graphene-metal heterostructures,"irati.alonso_calafell.austria.vienna,lee_a.rozema.austria.vienna,david.alcaraz_iranzo.spain.castelldefels,alessandro.trenti.austria.vienna,philipp_k.jenke.austria.vienna,joel_d.cox.denmark.odense,avinash.kumar.spain.castelldefels,hlib.bieliaiev.austria.vienna,sbastien.nanot.spain.castelldefels,dmitri_k.efetov.spain.castelldefels,f_javier.garca_de_abajo.spain.castelldefels,frank_h_l.koppens.spain.castelldefels,philip.walther.austria.vienna"
140,140,2021,3,Nature nanotechnology,Mechanochemistry for ammonia synthesis under mild conditions,"gaofeng.han.south_korea.ulsan,feng.li.south_korea.ulsan,zhiwen.chen.china.changchun,claude.coppex.canada.calgary,seokjin.kim.south_korea.ulsan,hyukjun.noh.south_korea.ulsan,zhengping.fu.china.hefei,yalin.lu.china.hefei,chandra_veer.singh.canada.toronto,samira.siahrostami.canada.calgary,qing.jiang.china.changchun,jongbeom.baek.south_korea.ulsan"
141,141,2021,3,Nature nanotechnology,Silica nanoparticles enhance disease resistance in Arabidopsis plants,"mohamed.elshetehy.switzerland.fribourg,aboubakr.moradi.switzerland.fribourg,mattia.maceroni.switzerland.fribourg,didier.reinhardt.switzerland.fribourg,alke.petrifink.switzerland.fribourg,barbara.rothenrutishauser.switzerland.fribourg,felix.mauch.switzerland.fribourg,fabienne.schwab.switzerland.fribourg"
142,142,2021,3,Nature nanotechnology,Highly nonlinear transport across single-molecule junctions via destructive quantum interference,"julia_e.greenwald.usa.newyork,joseph.cameron.united_kingdom.glasgow,neil_j.findlay.united_kingdom.glasgow,tianren.fu.usa.newyork,suman.gunasekaran.usa.newyork,peter_j.skabara.united_kingdom.glasgow,latha.venkataraman.usa.newyork"
145,145,2021,3,Nature reviews. Cardiology,"Complete versus incomplete coronary revascularization: definitions, assessment and outcomes","prakriti.gaba.usa.newyork,ziad_a.ali.usa.newyork,jeffrey_w.moses.usa.newyork,gregg_w.stone.usa.newyork"
146,146,2021,3,Nature reviews. Cardiology,Catheter ablation for atrial fibrillation: current indications and evolving technologies,"ramanathan.parameswaran.australia.melbourne,ahmed_m.alkaisey.australia.melbourne,jonathan_m.kalman.australia.melbourne"
148,148,2021,3,Nature reviews. Clinical oncology,EANO guidelines on the diagnosis and treatment of diffuse gliomas of adulthood,"michael.weller.switzerland.zurich,martin.van_den_bent.netherlands.rotterdam,matthias.preusser.austria.vienna,emilie.le_rhun.switzerland.zurich,jrg_c.tonn.germany.munich,giuseppe.minniti.italy.siena,martin.bendszus.germany.heidelberg,carmen.balana.spain.badalona,olivier.chinot.france.marseille,linda.dirven.netherlands.leiden,monika_e.hegi.switzerland.lausanne,asgeir_s.jakola.sweden.gothenburg,michael.platten.germany.mannheim,patrick.roth.switzerland.zurich,roberta.rud.italy.turin,susan.short.united_kingdom.leeds,marion.smits.netherlands.rotterdam,martin_j_b.taphoorn.netherlands.leiden,andreas.von_deimling.germany.heidelberg,manfred.westphal.germany.hamburg,riccardo.soffietti.italy.turin,wolfgang.wick.germany.heidelberg"
150,150,2021,3,Nature reviews. Clinical oncology,"Lung cancer LDCT screening and mortality reduction - evidence, pitfalls and future perspectives","matthijs.oudkerk.netherlands.groningen,shiyuan.liu.china.shanghai,joan_e.walter.switzerland.zurich,john_k.field.united_kingdom.liverpool"
151,151,2021,3,Nature reviews. Drug discovery,B cell depletion therapies in autoimmune disease: advances and mechanistic insights,"dennis_s_w.lee.canada.toronto,olga_l.rojas.canada.toronto,jennifer_l.gommerman.canada.toronto"
152,152,2021,3,Nature reviews. Endocrinology,Current practice in patients with differentiated thyroid cancer,"martin.schlumberger.france.villejuif,sophie.leboulleux.france.villejuif"
155,155,2021,3,Nature reviews. Gastroenterology & hepatology,Current and emerging therapies for coeliac disease,"laura.kivel.finland.tampere,alberto.caminero.canada.hamilton,maria_ines.pintosanchez.canada.hamilton,jason_a.tyedin.australia.parkville,katri.lindfors.finland.tampere"
157,157,2021,3,Nature reviews. Genetics,Reprogramming the genetic code,"daniel.de_la_torre.united_kingdom.cambridge,jason_w.chin.united_kingdom.cambridge"
158,158,2021,3,Nature reviews. Genetics,"Host genetics and infectious disease: new tools, insights and translational opportunities","andrew_j.kwok.united_kingdom.oxford,alex.mentzer.united_kingdom.oxford,julian_c.knight.united_kingdom.oxford"
162,162,2021,3,Nature reviews. Immunology,Early life microbial exposures and allergy risks: opportunities for prevention,"harald.renz.germany.marburg,chrysanthi.skevaki.germany.marburg"
163,163,2021,3,Nature reviews. Immunology,Lactate modulation of immune responses in inflammatory versus tumour microenvironments,"michelangelo.certo.united_kingdom.birmingham,chinhsien.tsai.switzerland.lausanne,valentina.pucino.united_kingdom.birmingham,pingchih.ho.switzerland.lausanne,claudio.mauro.united_kingdom.birmingham"
164,164,2021,3,Nature reviews. Immunology,Constitutive immune mechanisms: mediators of host defence and immune regulation,"sren_r.paludan.denmark.aarhus,thomas.pradeu.france.bordeaux,seth_l.masters.australia.melbourne,trine_h.mogensen.denmark.aarhus"
